"School Year","Division Number","Division Name","Subject","Race","Gender","Test Level","Test Source","Test","Pass Advanced Count","Pass Proficient Count","Fail Count","Pass Count","Total Count","Pass Advanced Rate","Pass Proficient Rate","Fail Rate","Pass Rate","Average SOL Scaled Score"
"2011-2012","74","Prince George County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","58","49","7","107","114","50.88","42.98","6.14","93.86","492"
"2011-2012","74","Prince George County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","65","56","4","121","125","52.00","44.80","3.20","96.80","504"
"2011-2012","74","Prince George County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","71","44","4","115","119","59.66","36.97","3.36","96.64","509"
"2011-2012","74","Prince George County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","72","38","2","110","112","64.29","33.93","1.79","98.21","512"
"2011-2012","74","Prince George County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","54","65","13","119","132","40.91","49.24","9.85","90.15","486"
"2011-2012","74","Prince George County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","41","44","7","85","92","44.57","47.83","7.61","92.39","497"
"2011-2012","74","Prince George County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","51","56","3","107","110","46.36","50.91","2.73","97.27","495"
"2011-2012","74","Prince George County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","50","53","3","103","106","47.17","50.00","2.83","97.17","495"
"2011-2012","74","Prince George County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","67","64","10","131","141","47.52","45.39","7.09","92.91","487"
"2011-2012","74","Prince George County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","79","51","2","130","132","59.85","38.64","1.52","98.48","508"
"2011-2012","74","Prince George County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","63","58","20","121","141","44.68","41.13","14.18","85.82","480"
"2011-2012","75","Prince William County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","579","434","64","1,013","1,077","53.76","40.30","5.94","94.06","507"
"2011-2012","75","Prince William County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","601","414","58","1,015","1,073","56.01","38.58","5.41","94.59","513"
"2011-2012","75","Prince William County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","514","542","45","1,056","1,101","46.68","49.23","4.09","95.91","500"
"2011-2012","75","Prince William County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","627","360","35","987","1,022","61.35","35.23","3.42","96.58","512"
"2011-2012","75","Prince William County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","655","390","40","1,045","1,085","60.37","35.94","3.69","96.31","514"
"2011-2012","75","Prince William County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","665","372","26","1,037","1,063","62.56","35.00","2.45","97.55","517"
"2011-2012","75","Prince William County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","489","568","90","1,057","1,147","42.63","49.52","7.85","92.15","491"
"2011-2012","75","Prince William County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","530","530","96","1,060","1,156","45.85","45.85","8.30","91.70","495"
"2011-2012","75","Prince William County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","471","585","80","1,056","1,136","41.46","51.50","7.04","92.96","490"
"2011-2012","75","Prince William County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","570","490","75","1,060","1,135","50.22","43.17","6.61","93.39","493"
"2011-2012","75","Prince William County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","529","542","65","1,071","1,136","46.57","47.71","5.72","94.28","494"
"2011-2012","75","Prince William County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","652","420","52","1,072","1,124","58.01","37.37","4.63","95.37","509"
"2011-2012","77","Pulaski County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","54","56","12","110","122","44.26","45.90","9.84","90.16","490"
"2011-2012","77","Pulaski County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","38","76","16","114","130","29.23","58.46","12.31","87.69","478"
"2011-2012","77","Pulaski County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","63","74","8","137","145","43.45","51.03","5.52","94.48","486"
"2011-2012","77","Pulaski County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","57","81","18","138","156","36.54","51.92","11.54","88.46","480"
"2011-2012","77","Pulaski County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","52","85","16","137","153","33.99","55.56","10.46","89.54","473"
"2011-2012","77","Pulaski County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","55","75","12","130","142","38.73","52.82","8.45","91.55","482"
"2011-2012","77","Pulaski County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","55","62","18","117","135","40.74","45.93","13.33","86.67","482"
"2011-2012","77","Pulaski County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","43","76","11","119","130","33.08","58.46","8.46","91.54","486"
"2011-2012","77","Pulaski County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","57","95","6","152","158","36.08","60.13","3.80","96.20","484"
"2011-2012","77","Pulaski County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","62","75","24","137","161","38.51","46.58","14.91","85.09","473"
"2011-2012","77","Pulaski County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","32","80","34","112","146","21.92","54.79","23.29","76.71","448"
"2011-2012","77","Pulaski County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","47","65","26","112","138","34.06","47.10","18.84","81.16","464"
"2011-2012","122","Radford City","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","28","17","3","45","48","58.33","35.42","6.25","93.75","500"
"2011-2012","122","Radford City","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","20","18","4","38","42","47.62","42.86","9.52","90.48","502"
"2011-2012","122","Radford City","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","17","22","2","39","41","41.46","53.66","4.88","95.12","483"
"2011-2012","122","Radford City","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","22","30","4","52","56","39.29","53.57","7.14","92.86","496"
"2011-2012","122","Radford City","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","17","21","6","38","44","38.64","47.73","13.64","86.36","485"
"2011-2012","122","Radford City","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","27","19","3","46","49","55.10","38.78","6.12","93.88","496"
"2011-2012","122","Radford City","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","27","10","1","37","38","71.05","26.32","2.63","97.37","516"
"2011-2012","122","Radford City","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","18","26","4","44","48","37.50","54.17","8.33","91.67","496"
"2011-2012","122","Radford City","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","24","24","4","48","52","46.15","46.15","7.69","92.31","487"
"2011-2012","122","Radford City","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","22","20","2","42","44","50.00","45.45","4.55","95.45","513"
"2011-2012","122","Radford City","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","23","27","4","50","54","42.59","50.00","7.41","92.59","486"
"2011-2012","122","Radford City","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","25","19","5","44","49","51.02","38.78","10.20","89.80","491"
"2011-2012","78","Rappahannock County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","8","16","2","24","26","30.77","61.54","7.69","92.31","480"
"2011-2012","78","Rappahannock County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","15","19","0","34","34","44.12","55.88",".00","100.00","487"
"2011-2012","78","Rappahannock County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","10","18","0","28","28","35.71","64.29",".00","100.00","480"
"2011-2012","78","Rappahannock County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","11","13","2","24","26","42.31","50.00","7.69","92.31","496"
"2011-2012","78","Rappahannock County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","11","11","2","22","24","45.83","45.83","8.33","91.67","485"
"2011-2012","78","Rappahannock County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","10","10","2","20","22","45.45","45.45","9.09","90.91","492"
"2011-2012","78","Rappahannock County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","5","21","7","26","33","15.15","63.64","21.21","78.79","449"
"2011-2012","78","Rappahannock County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","8","11","3","19","22","36.36","50.00","13.64","86.36","469"
"2011-2012","78","Rappahannock County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","7","22","5","29","34","20.59","64.71","14.71","85.29","452"
"2011-2012","78","Rappahannock County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","16","21","4","37","41","39.02","51.22","9.76","90.24","474"
"2011-2012","78","Rappahannock County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","14","15","8","29","37","37.84","40.54","21.62","78.38","461"
"2011-2012","78","Rappahannock County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","12","21","3","33","36","33.33","58.33","8.33","91.67","476"
"2011-2012","123","Richmond City","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","57","25","1","82","83","68.67","30.12","1.20","98.80","519"
"2011-2012","123","Richmond City","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","67","15","2","82","84","79.76","17.86","2.38","97.62","541"
"2011-2012","123","Richmond City","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","44","18","2","62","64","68.75","28.13","3.13","96.88","526"
"2011-2012","123","Richmond City","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","28","13","4","41","45","62.22","28.89","8.89","91.11","519"
"2011-2012","123","Richmond City","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","22","13","2","35","37","59.46","35.14","5.41","94.59","516"
"2011-2012","123","Richmond City","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","41","14","2","55","57","71.93","24.56","3.51","96.49","532"
"2011-2012","123","Richmond City","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","61","25","6","86","92","66.30","27.17","6.52","93.48","512"
"2011-2012","123","Richmond City","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","36","25","2","61","63","57.14","39.68","3.17","96.83","517"
"2011-2012","123","Richmond City","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","47","25","0","72","72","65.28","34.72",".00","100.00","519"
"2011-2012","123","Richmond City","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","27","13","7","40","47","57.45","27.66","14.89","85.11","493"
"2011-2012","123","Richmond City","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","28","18","7","46","53","52.83","33.96","13.21","86.79","491"
"2011-2012","123","Richmond City","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","26","15","4","41","45","57.78","33.33","8.89","91.11","505"
"2011-2012","79","Richmond County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","8","14","1","22","23","34.78","60.87","4.35","95.65","492"
"2011-2012","79","Richmond County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","10","12","2","22","24","41.67","50.00","8.33","91.67","484"
"2011-2012","79","Richmond County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","14","9","3","23","26","53.85","34.62","11.54","88.46","499"
"2011-2012","79","Richmond County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","11","5","2","16","18","61.11","27.78","11.11","88.89","495"
"2011-2012","79","Richmond County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","12","17","2","29","31","38.71","54.84","6.45","93.55","488"
"2011-2012","79","Richmond County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","14","8","1","22","23","60.87","34.78","4.35","95.65","525"
"2011-2012","79","Richmond County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","4","10","3","14","17","23.53","58.82","17.65","82.35","456"
"2011-2012","79","Richmond County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","19","15","2","34","36","52.78","41.67","5.56","94.44","511"
"2011-2012","79","Richmond County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","8","14","3","22","25","32.00","56.00","12.00","88.00","470"
"2011-2012","79","Richmond County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","16","10","7","26","33","48.48","30.30","21.21","78.79","483"
"2011-2012","79","Richmond County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","15","13","1","28","29","51.72","44.83","3.45","96.55","488"
"2011-2012","79","Richmond County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","5","19","0","24","24","20.83","79.17",".00","100.00","481"
"2011-2012","124","Roanoke City","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","91","90","14","181","195","46.67","46.15","7.18","92.82","495"
"2011-2012","124","Roanoke City","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","89","74","15","163","178","50.00","41.57","8.43","91.57","491"
"2011-2012","124","Roanoke City","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","76","91","15","167","182","41.76","50.00","8.24","91.76","489"
"2011-2012","124","Roanoke City","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","92","73","14","165","179","51.40","40.78","7.82","92.18","495"
"2011-2012","124","Roanoke City","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","84","63","18","147","165","50.91","38.18","10.91","89.09","494"
"2011-2012","124","Roanoke City","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","66","71","16","137","153","43.14","46.41","10.46","89.54","487"
"2011-2012","124","Roanoke City","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","70","100","27","170","197","35.53","50.76","13.71","86.29","473"
"2011-2012","124","Roanoke City","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","97","97","18","194","212","45.75","45.75","8.49","91.51","487"
"2011-2012","124","Roanoke City","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","69","113","17","182","199","34.67","56.78","8.54","91.46","473"
"2011-2012","124","Roanoke City","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","81","81","25","162","187","43.32","43.32","13.37","86.63","482"
"2011-2012","124","Roanoke City","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","77","90","17","167","184","41.85","48.91","9.24","90.76","485"
"2011-2012","124","Roanoke City","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","67","69","16","136","152","44.08","45.39","10.53","89.47","490"
"2011-2012","80","Roanoke County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","201","182","16","383","399","50.38","45.61","4.01","95.99","502"
"2011-2012","80","Roanoke County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","187","180","25","367","392","47.70","45.92","6.38","93.62","504"
"2011-2012","80","Roanoke County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","146","256","20","402","422","34.60","60.66","4.74","95.26","488"
"2011-2012","80","Roanoke County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","237","201","20","438","458","51.75","43.89","4.37","95.63","498"
"2011-2012","80","Roanoke County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","231","170","16","401","417","55.40","40.77","3.84","96.16","503"
"2011-2012","80","Roanoke County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","241","212","18","453","471","51.17","45.01","3.82","96.18","502"
"2011-2012","80","Roanoke County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","148","246","24","394","418","35.41","58.85","5.74","94.26","485"
"2011-2012","80","Roanoke County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","205","228","29","433","462","44.37","49.35","6.28","93.72","494"
"2011-2012","80","Roanoke County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","140","248","34","388","422","33.18","58.77","8.06","91.94","481"
"2011-2012","80","Roanoke County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","217","256","24","473","497","43.66","51.51","4.83","95.17","490"
"2011-2012","80","Roanoke County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","222","266","32","488","520","42.69","51.15","6.15","93.85","491"
"2011-2012","80","Roanoke County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","272","204","25","476","501","54.29","40.72","4.99","95.01","506"
"2011-2012","81","Rockbridge County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","25","39","10","64","74","33.78","52.70","13.51","86.49","475"
"2011-2012","81","Rockbridge County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","32","31","11","63","74","43.24","41.89","14.86","85.14","478"
"2011-2012","81","Rockbridge County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","34","33","10","67","77","44.16","42.86","12.99","87.01","485"
"2011-2012","81","Rockbridge County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","33","48","13","81","94","35.11","51.06","13.83","86.17","470"
"2011-2012","81","Rockbridge County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","34","43","7","77","84","40.48","51.19","8.33","91.67","487"
"2011-2012","81","Rockbridge County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","42","28","12","70","82","51.22","34.15","14.63","85.37","496"
"2011-2012","81","Rockbridge County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","25","54","16","79","95","26.32","56.84","16.84","83.16","462"
"2011-2012","81","Rockbridge County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","16","45","19","61","80","20.00","56.25","23.75","76.25","451"
"2011-2012","81","Rockbridge County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","21","46","11","67","78","26.92","58.97","14.10","85.90","462"
"2011-2012","81","Rockbridge County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","20","48","14","68","82","24.39","58.54","17.07","82.93","455"
"2011-2012","81","Rockbridge County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","19","40","18","59","77","24.68","51.95","23.38","76.62","451"
"2011-2012","81","Rockbridge County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","37","44","11","81","92","40.22","47.83","11.96","88.04","481"
"2011-2012","82","Rockingham County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","165","128","23","293","316","52.22","40.51","7.28","92.72","500"
"2011-2012","82","Rockingham County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","175","162","21","337","358","48.88","45.25","5.87","94.13","501"
"2011-2012","82","Rockingham County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","179","168","16","347","363","49.31","46.28","4.41","95.59","497"
"2011-2012","82","Rockingham County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","181","161","25","342","367","49.32","43.87","6.81","93.19","496"
"2011-2012","82","Rockingham County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","199","145","27","344","371","53.64","39.08","7.28","92.72","498"
"2011-2012","82","Rockingham County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","165","137","30","302","332","49.70","41.27","9.04","90.96","497"
"2011-2012","82","Rockingham County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","147","182","40","329","369","39.84","49.32","10.84","89.16","479"
"2011-2012","82","Rockingham County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","162","174","46","336","382","42.41","45.55","12.04","87.96","485"
"2011-2012","82","Rockingham County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","147","198","24","345","369","39.84","53.66","6.50","93.50","482"
"2011-2012","82","Rockingham County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","154","165","42","319","361","42.66","45.71","11.63","88.37","483"
"2011-2012","82","Rockingham County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","152","176","49","328","377","40.32","46.68","13.00","87.00","478"
"2011-2012","82","Rockingham County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","147","163","43","310","353","41.64","46.18","12.18","87.82","483"
"2011-2012","83","Russell County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","66","80","11","146","157","42.04","50.96","7.01","92.99","488"
"2011-2012","83","Russell County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","52","83","11","135","146","35.62","56.85","7.53","92.47","490"
"2011-2012","83","Russell County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","44","78","9","122","131","33.59","59.54","6.87","93.13","477"
"2011-2012","83","Russell County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","69","78","8","147","155","44.52","50.32","5.16","94.84","500"
"2011-2012","83","Russell County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","70","98","9","168","177","39.55","55.37","5.08","94.92","488"
"2011-2012","83","Russell County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","69","90","13","159","172","40.12","52.33","7.56","92.44","486"
"2011-2012","83","Russell County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","59","71","11","130","141","41.84","50.35","7.80","92.20","483"
"2011-2012","83","Russell County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","52","91","18","143","161","32.30","56.52","11.18","88.82","480"
"2011-2012","83","Russell County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","51","64","15","115","130","39.23","49.23","11.54","88.46","479"
"2011-2012","83","Russell County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","54","69","9","123","132","40.91","52.27","6.82","93.18","490"
"2011-2012","83","Russell County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","47","90","24","137","161","29.19","55.90","14.91","85.09","468"
"2011-2012","83","Russell County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","48","76","15","124","139","34.53","54.68","10.79","89.21","474"
"2011-2012","139","Salem City","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","61","54","2","115","117","52.14","46.15","1.71","98.29","512"
"2011-2012","139","Salem City","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","53","49","1","102","103","51.46","47.57",".97","99.03","513"
"2011-2012","139","Salem City","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","50","67","10","117","127","39.37","52.76","7.87","92.13","492"
"2011-2012","139","Salem City","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","76","41","8","117","125","60.80","32.80","6.40","93.60","510"
"2011-2012","139","Salem City","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","49","41","4","90","94","52.13","43.62","4.26","95.74","502"
"2011-2012","139","Salem City","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","70","33","3","103","106","66.04","31.13","2.83","97.17","515"
"2011-2012","139","Salem City","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","61","48","3","109","112","54.46","42.86","2.68","97.32","512"
"2011-2012","139","Salem City","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","60","48","7","108","115","52.17","41.74","6.09","93.91","503"
"2011-2012","139","Salem City","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","52","65","10","117","127","40.94","51.18","7.87","92.13","489"
"2011-2012","139","Salem City","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","53","49","13","102","115","46.09","42.61","11.30","88.70","486"
"2011-2012","139","Salem City","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","60","54","8","114","122","49.18","44.26","6.56","93.44","500"
"2011-2012","139","Salem City","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","61","54","5","115","120","50.83","45.00","4.17","95.83","503"
"2011-2012","84","Scott County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","64","56","6","120","126","50.79","44.44","4.76","95.24","502"
"2011-2012","84","Scott County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","46","55","5","101","106","43.40","51.89","4.72","95.28","495"
"2011-2012","84","Scott County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","57","85","10","142","152","37.50","55.92","6.58","93.42","478"
"2011-2012","84","Scott County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","76","45","8","121","129","58.91","34.88","6.20","93.80","516"
"2011-2012","84","Scott County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","54","77","5","131","136","39.71","56.62","3.68","96.32","488"
"2011-2012","84","Scott County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","65","82","8","147","155","41.94","52.90","5.16","94.84","492"
"2011-2012","84","Scott County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","51","54","13","105","118","43.22","45.76","11.02","88.98","479"
"2011-2012","84","Scott County","English:Reading","White, not of Hispanic origin","M","Grade 4","SOL","English Reading","34","63","9","97","106","32.08","59.43","8.49","91.51","485"
"2011-2012","84","Scott County","English:Reading","White, not of Hispanic origin","M","Grade 5","SOL","English Reading","54","60","6","114","120","45.00","50.00","5.00","95.00","487"
"2011-2012","84","Scott County","English:Reading","White, not of Hispanic origin","M","Grade 6","SOL","English Reading","67","67","7","134","141","47.52","47.52","4.96","95.04","495"
"2011-2012","84","Scott County","English:Reading","White, not of Hispanic origin","M","Grade 7","SOL","English Reading","42","78","14","120","134","31.34","58.21","10.45","89.55","479"
"2011-2012","84","Scott County","English:Reading","White, not of Hispanic origin","M","Grade 8","SOL","English Reading","44","64","9","108","117","37.61","54.70","7.69","92.31","477"
"2011-2012","85","Shenandoah County","English:Reading","White, not of Hispanic origin","F","Grade 3","SOL","English Reading","77","75","17","152","169","45.56","44.38","10.06","89.94","481"
"2011-2012","85","Shenandoah County","English:Reading","White, not of Hispanic origin","F","Grade 4","SOL","English Reading","96","77","20","173","193","49.74","39.90","10.36","89.64","494"
"2011-2012","85","Shenandoah County","English:Reading","White, not of Hispanic origin","F","Grade 5","SOL","English Reading","50","94","15","144","159","31.45","59.12","9.43","90.57","476"
"2011-2012","85","Shenandoah County","English:Reading","White, not of Hispanic origin","F","Grade 6","SOL","English Reading","82","98","16","180","196","41.84","50.00","8.16","91.84","483"
"2011-2012","85","Shenandoah County","English:Reading","White, not of Hispanic origin","F","Grade 7","SOL","English Reading","68","74","18","142","160","42.50","46.25","11.25","88.75","482"
"2011-2012","85","Shenandoah County","English:Reading","White, not of Hispanic origin","F","Grade 8","SOL","English Reading","69","87","16","156","172","40.12","50.58","9.30","90.70","487"
"2011-2012","85","Shenandoah County","English:Reading","White, not of Hispanic origin","M","Grade 3","SOL","English Reading","79","90","32","169","201","39.30","44.78","15.92","84.08","465"
