School Year,Division Number,Division Name,Subject,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2014-2015,84,Scott County ,Mathematics,Grade 4,SOL,Mathematics,50,177,35,227,262,19.08,67.56,13.36,86.64,452
2014-2015,84,Scott County ,Mathematics,Grade 5,SOL,Mathematics,54,165,38,219,257,21.01,64.2,14.79,85.21,449
2014-2015,84,Scott County ,Mathematics,Grade 6,SOL,Mathematics,53,171,21,224,245,21.63,69.8,8.57,91.43,458
2014-2015,84,Scott County ,Mathematics,Grade 7,SOL,Mathematics,38,154,38,192,230,16.52,66.96,16.52,83.48,440
2014-2015,84,Scott County ,Mathematics,Grade 8,SOL,Mathematics,54,188,45,242,287,18.82,65.51,15.68,84.32,449
2014-2015,85,Shenandoah County ,Mathematics,Grade 3,SOL,Mathematics,67,212,163,279,442,15.16,47.96,36.88,63.12,417
2014-2015,85,Shenandoah County ,Mathematics,Grade 4,SOL,Mathematics,82,244,82,326,408,20.1,59.8,20.1,79.9,449
2014-2015,85,Shenandoah County ,Mathematics,Grade 5,SOL,Mathematics,80,240,116,320,436,18.35,55.05,26.61,73.39,443
2014-2015,85,Shenandoah County ,Mathematics,Grade 6,SOL,Mathematics,54,300,104,354,458,11.79,65.5,22.71,77.29,436
2014-2015,85,Shenandoah County ,Mathematics,Grade 7,SOL,Mathematics,37,249,143,286,429,8.62,58.04,33.33,66.67,419
2014-2015,85,Shenandoah County ,Mathematics,Grade 8,SOL,Mathematics,12,238,117,250,367,3.27,64.85,31.88,68.12,416
2014-2015,86,Smyth County ,Mathematics,Grade 3,SOL,Mathematics,52,177,88,229,317,16.4,55.84,27.76,72.24,431
2014-2015,86,Smyth County ,Mathematics,Grade 4,SOL,Mathematics,79,194,66,273,339,23.3,57.23,19.47,80.53,450
2014-2015,86,Smyth County ,Mathematics,Grade 5,SOL,Mathematics,80,172,69,252,321,24.92,53.58,21.5,78.5,452
2014-2015,86,Smyth County ,Mathematics,Grade 6,SOL,Mathematics,50,239,67,289,356,14.04,67.13,18.82,81.18,444
2014-2015,86,Smyth County ,Mathematics,Grade 7,SOL,Mathematics,6,166,108,172,280,2.14,59.29,38.57,61.43,403
2014-2015,86,Smyth County ,Mathematics,Grade 8,SOL,Mathematics,2,130,95,132,227,0.88,57.27,41.85,58.15,395
2014-2015,87,Southampton County ,Mathematics,Grade 3,SOL,Mathematics,30,126,28,156,184,16.3,68.48,15.22,84.78,448
2014-2015,87,Southampton County ,Mathematics,Grade 4,SOL,Mathematics,46,126,14,172,186,24.73,67.74,7.53,92.47,471
2014-2015,87,Southampton County ,Mathematics,Grade 5,SOL,Mathematics,42,104,52,146,198,21.21,52.53,26.26,73.74,439
2014-2015,87,Southampton County ,Mathematics,Grade 6,SOL,Mathematics,11,157,41,168,209,5.26,75.12,19.62,80.38,429
2014-2015,87,Southampton County ,Mathematics,Grade 7,SOL,Mathematics,0,108,30,108,138,0,78.26,21.74,78.26,414
2014-2015,87,Southampton County ,Mathematics,Grade 8,SOL,Mathematics,21,144,44,165,209,10.05,68.9,21.05,78.95,434
2014-2015,88,Spotsylvania County ,Mathematics,Grade 3,SOL,Mathematics,302,915,450,"1,217","1,667",18.12,54.89,26.99,73.01,435
2014-2015,88,Spotsylvania County ,Mathematics,Grade 4,SOL,Mathematics,513,953,281,"1,466","1,747",29.36,54.55,16.08,83.92,464
2014-2015,88,Spotsylvania County ,Mathematics,Grade 5,SOL,Mathematics,526,942,308,"1,468","1,776",29.62,53.04,17.34,82.66,464
2014-2015,88,Spotsylvania County ,Mathematics,Grade 6,SOL,Mathematics,244,"1,098",218,"1,342","1,560",15.64,70.38,13.97,86.03,448
2014-2015,88,Spotsylvania County ,Mathematics,Grade 7,SOL,Mathematics,220,"1,084",500,"1,304","1,804",12.2,60.09,27.72,72.28,427
2014-2015,88,Spotsylvania County ,Mathematics,Grade 8,SOL,Mathematics,19,807,346,826,"1,172",1.62,68.86,29.52,70.48,411
2014-2015,89,Stafford County ,Mathematics,Grade 3,SOL,Mathematics,377,"1,140",436,"1,517","1,953",19.3,58.37,22.32,77.68,442
2014-2015,89,Stafford County ,Mathematics,Grade 4,SOL,Mathematics,473,"1,112",273,"1,585","1,858",25.46,59.85,14.69,85.31,459
2014-2015,89,Stafford County ,Mathematics,Grade 5,SOL,Mathematics,581,"1,106",327,"1,687","2,014",28.85,54.92,16.24,83.76,458
2014-2015,89,Stafford County ,Mathematics,Grade 6,SOL,Mathematics,333,"1,406",205,"1,739","1,944",17.13,72.33,10.55,89.45,454
2014-2015,89,Stafford County ,Mathematics,Grade 7,SOL,Mathematics,409,"1,192",420,"1,601","2,021",20.24,58.98,20.78,79.22,442
2014-2015,89,Stafford County ,Mathematics,Grade 8,SOL,Mathematics,50,952,274,"1,002","1,276",3.92,74.61,21.47,78.53,427
2014-2015,126,Staunton City ,Mathematics,Grade 3,SOL,Mathematics,45,108,60,153,213,21.13,50.7,28.17,71.83,440
2014-2015,126,Staunton City ,Mathematics,Grade 4,SOL,Mathematics,57,106,42,163,205,27.8,51.71,20.49,79.51,452
2014-2015,126,Staunton City ,Mathematics,Grade 5,SOL,Mathematics,58,98,46,156,202,28.71,48.51,22.77,77.23,454
2014-2015,126,Staunton City ,Mathematics,Grade 6,SOL,Mathematics,1,81,39,82,121,0.83,66.94,32.23,67.77,415
2014-2015,126,Staunton City ,Mathematics,Grade 7,SOL,Mathematics,7,98,70,105,175,4,56,40,60,401
2014-2015,126,Staunton City ,Mathematics,Grade 8,SOL,Mathematics,3,109,45,112,157,1.91,69.43,28.66,71.34,406
2014-2015,127,Suffolk City ,Mathematics,Grade 3,SOL,Mathematics,113,622,353,735,"1,088",10.39,57.17,32.44,67.56,421
2014-2015,127,Suffolk City ,Mathematics,Grade 4,SOL,Mathematics,205,691,195,896,"1,091",18.79,63.34,17.87,82.13,451
2014-2015,127,Suffolk City ,Mathematics,Grade 5,SOL,Mathematics,188,609,268,797,"1,065",17.65,57.18,25.16,74.84,438
2014-2015,127,Suffolk City ,Mathematics,Grade 6,SOL,Mathematics,118,812,174,930,"1,104",10.69,73.55,15.76,84.24,440
2014-2015,127,Suffolk City ,Mathematics,Grade 7,SOL,Mathematics,10,320,171,330,501,2,63.87,34.13,65.87,407
2014-2015,127,Suffolk City ,Mathematics,Grade 8,SOL,Mathematics,76,682,183,758,941,8.08,72.48,19.45,80.55,432
2014-2015,90,Surry County ,Mathematics,Grade 3,SOL,Mathematics,7,34,20,41,61,11.48,55.74,32.79,67.21,418
2014-2015,90,Surry County ,Mathematics,Grade 4,SOL,Mathematics,18,36,6,54,60,30,60,10,90,473
2014-2015,90,Surry County ,Mathematics,Grade 5,SOL,Mathematics,20,28,6,48,54,37.04,51.85,11.11,88.89,490
2014-2015,90,Surry County ,Mathematics,Grade 6,SOL,Mathematics,1,42,10,43,53,1.89,79.25,18.87,81.13,421
2014-2015,90,Surry County ,Mathematics,Grade 7,SOL,Mathematics,4,27,3,31,34,11.76,79.41,8.82,91.18,445
2014-2015,90,Surry County ,Mathematics,Grade 8,SOL,Mathematics,6,59,5,65,70,8.57,84.29,7.14,92.86,439
2014-2015,91,Sussex County ,Mathematics,Grade 3,SOL,Mathematics,13,44,16,57,73,17.81,60.27,21.92,78.08,438
2014-2015,91,Sussex County ,Mathematics,Grade 4,SOL,Mathematics,6,40,23,46,69,8.7,57.97,33.33,66.67,419
2014-2015,91,Sussex County ,Mathematics,Grade 5,SOL,Mathematics,17,47,14,64,78,21.79,60.26,17.95,82.05,446
2014-2015,91,Sussex County ,Mathematics,Grade 6,SOL,Mathematics,7,48,21,55,76,9.21,63.16,27.63,72.37,423
2014-2015,91,Sussex County ,Mathematics,Grade 7,SOL,Mathematics,1,25,35,26,61,1.64,40.98,57.38,42.62,384
2014-2015,91,Sussex County ,Mathematics,Grade 8,SOL,Mathematics,2,59,17,61,78,2.56,75.64,21.79,78.21,423
2014-2015,92,Tazewell County ,Mathematics,Grade 3,SOL,Mathematics,91,280,78,371,449,20.27,62.36,17.37,82.63,449
2014-2015,92,Tazewell County ,Mathematics,Grade 4,SOL,Mathematics,120,290,51,410,461,26.03,62.91,11.06,88.94,468
2014-2015,92,Tazewell County ,Mathematics,Grade 5,SOL,Mathematics,144,239,73,383,456,31.58,52.41,16.01,83.99,468
2014-2015,92,Tazewell County ,Mathematics,Grade 6,SOL,Mathematics,10,268,44,278,322,3.11,83.23,13.66,86.34,429
2014-2015,92,Tazewell County ,Mathematics,Grade 7,SOL,Mathematics,47,321,111,368,479,9.81,67.01,23.17,76.83,429
2014-2015,92,Tazewell County ,Mathematics,Grade 8,SOL,Mathematics,73,284,97,357,454,16.08,62.56,21.37,78.63,442
2014-2015,128,Virginia Beach City ,Mathematics,Grade 3,SOL,Mathematics,"1,217","3,111",970,"4,328","5,298",22.97,58.72,18.31,81.69,450
2014-2015,128,Virginia Beach City ,Mathematics,Grade 4,SOL,Mathematics,"1,795","2,813",565,"4,608","5,173",34.7,54.38,10.92,89.08,474
2014-2015,128,Virginia Beach City ,Mathematics,Grade 5,SOL,Mathematics,"1,537","2,831",809,"4,368","5,177",29.69,54.68,15.63,84.37,461
2014-2015,128,Virginia Beach City ,Mathematics,Grade 6,SOL,Mathematics,306,"3,030",570,"3,336","3,906",7.83,77.57,14.59,85.41,439
2014-2015,128,Virginia Beach City ,Mathematics,Grade 7,SOL,Mathematics,317,"2,613","1,104","2,930","4,034",7.86,64.77,27.37,72.63,421
2014-2015,128,Virginia Beach City ,Mathematics,Grade 8,SOL,Mathematics,336,"2,359",762,"2,695","3,457",9.72,68.24,22.04,77.96,431
2014-2015,93,Warren County ,Mathematics,Grade 3,SOL,Mathematics,41,223,143,264,407,10.07,54.79,35.14,64.86,415
2014-2015,93,Warren County ,Mathematics,Grade 4,SOL,Mathematics,129,211,56,340,396,32.58,53.28,14.14,85.86,465
2014-2015,93,Warren County ,Mathematics,Grade 5,SOL,Mathematics,89,209,97,298,395,22.53,52.91,24.56,75.44,439
2014-2015,93,Warren County ,Mathematics,Grade 6,SOL,Mathematics,64,271,48,335,383,16.71,70.76,12.53,87.47,450
2014-2015,93,Warren County ,Mathematics,Grade 7,SOL,Mathematics,79,221,65,300,365,21.64,60.55,17.81,82.19,447
2014-2015,93,Warren County ,Mathematics,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,
2014-2015,94,Washington County ,Mathematics,Grade 3,SOL,Mathematics,136,298,98,434,532,25.56,56.02,18.42,81.58,453
2014-2015,94,Washington County ,Mathematics,Grade 4,SOL,Mathematics,143,310,55,453,508,28.15,61.02,10.83,89.17,467
2014-2015,94,Washington County ,Mathematics,Grade 5,SOL,Mathematics,193,290,51,483,534,36.14,54.31,9.55,90.45,472
2014-2015,94,Washington County ,Mathematics,Grade 6,SOL,Mathematics,116,361,52,477,529,21.93,68.24,9.83,90.17,459
2014-2015,94,Washington County ,Mathematics,Grade 7,SOL,Mathematics,12,246,126,258,384,3.13,64.06,32.81,67.19,405
2014-2015,94,Washington County ,Mathematics,Grade 8,SOL,Mathematics,56,389,109,445,554,10.11,70.22,19.68,80.32,435
2014-2015,130,Waynesboro City ,Mathematics,Grade 3,SOL,Mathematics,36,116,95,152,247,14.57,46.96,38.46,61.54,414
2014-2015,130,Waynesboro City ,Mathematics,Grade 4,SOL,Mathematics,53,138,49,191,240,22.08,57.5,20.42,79.58,451
2014-2015,130,Waynesboro City ,Mathematics,Grade 5,SOL,Mathematics,44,106,76,150,226,19.47,46.9,33.63,66.37,436
2014-2015,130,Waynesboro City ,Mathematics,Grade 6,SOL,Mathematics,12,116,48,128,176,6.82,65.91,27.27,72.73,423
2014-2015,130,Waynesboro City ,Mathematics,Grade 7,SOL,Mathematics,0,49,83,49,132,0,37.12,62.88,37.12,373
2014-2015,130,Waynesboro City ,Mathematics,Grade 8,SOL,Mathematics,7,161,50,168,218,3.21,73.85,22.94,77.06,425
2014-2015,207,West Point ,Mathematics,Grade 3,SOL,Mathematics,21,32,4,53,57,36.84,56.14,7.02,92.98,484
2014-2015,207,West Point ,Mathematics,Grade 4,SOL,Mathematics,15,33,0,48,48,31.25,68.75,0,100,483
2014-2015,207,West Point ,Mathematics,Grade 5,SOL,Mathematics,31,22,1,53,54,57.41,40.74,1.85,98.15,508
2014-2015,207,West Point ,Mathematics,Grade 6,SOL,Mathematics,0,34,0,34,34,0,100,0,100,446
2014-2015,207,West Point ,Mathematics,Grade 7,SOL,Mathematics,4,48,3,52,55,7.27,87.27,5.45,94.55,448
2014-2015,207,West Point ,Mathematics,Grade 8,SOL,Mathematics,2,28,6,30,36,5.56,77.78,16.67,83.33,431
2014-2015,95,Westmoreland County ,Mathematics,Grade 3,SOL,Mathematics,11,58,48,69,117,9.4,49.57,41.03,58.97,405
2014-2015,95,Westmoreland County ,Mathematics,Grade 4,SOL,Mathematics,20,69,20,89,109,18.35,63.3,18.35,81.65,447
2014-2015,95,Westmoreland County ,Mathematics,Grade 5,SOL,Mathematics,15,65,47,80,127,11.81,51.18,37.01,62.99,416
2014-2015,95,Westmoreland County ,Mathematics,Grade 6,SOL,Mathematics,11,75,26,86,112,9.82,66.96,23.21,76.79,433
2014-2015,95,Westmoreland County ,Mathematics,Grade 7,SOL,Mathematics,4,51,29,55,84,4.76,60.71,34.52,65.48,417
2014-2015,95,Westmoreland County ,Mathematics,Grade 8,SOL,Mathematics,13,46,22,59,81,16.05,56.79,27.16,72.84,436
2014-2015,131,Williamsburg-James City County ,Mathematics,Grade 3,SOL,Mathematics,210,452,152,662,814,25.8,55.53,18.67,81.33,454
2014-2015,131,Williamsburg-James City County ,Mathematics,Grade 4,SOL,Mathematics,275,398,118,673,791,34.77,50.32,14.92,85.08,473
2014-2015,131,Williamsburg-James City County ,Mathematics,Grade 5,SOL,Mathematics,245,332,77,577,654,37.46,50.76,11.77,88.23,475
2014-2015,131,Williamsburg-James City County ,Mathematics,Grade 6,SOL,Mathematics,179,576,91,755,846,21.16,68.09,10.76,89.24,456
2014-2015,131,Williamsburg-James City County ,Mathematics,Grade 7,SOL,Mathematics,211,500,124,711,835,25.27,59.88,14.85,85.15,457
2014-2015,131,Williamsburg-James City County ,Mathematics,Grade 8,SOL,Mathematics,2,270,108,272,380,0.53,71.05,28.42,71.58,412
2014-2015,132,Winchester City ,Mathematics,Grade 3,SOL,Mathematics,54,167,106,221,327,16.51,51.07,32.42,67.58,426
2014-2015,132,Winchester City ,Mathematics,Grade 4,SOL,Mathematics,74,154,65,228,293,25.26,52.56,22.18,77.82,451
2014-2015,132,Winchester City ,Mathematics,Grade 5,SOL,Mathematics,33,145,105,178,283,11.66,51.24,37.1,62.9,415
2014-2015,132,Winchester City ,Mathematics,Grade 6,SOL,Mathematics,75,178,63,253,316,23.73,56.33,19.94,80.06,449
2014-2015,132,Winchester City ,Mathematics,Grade 7,SOL,Mathematics,56,147,81,203,284,19.72,51.76,28.52,71.48,435
2014-2015,132,Winchester City ,Mathematics,Grade 8,SOL,Mathematics,1,51,64,52,116,0.86,43.97,55.17,44.83,376
2014-2015,96,Wise County ,Mathematics,Grade 3,SOL,Mathematics,84,254,60,338,398,21.11,63.82,15.08,84.92,455
2014-2015,96,Wise County ,Mathematics,Grade 4,SOL,Mathematics,118,255,41,373,414,28.5,61.59,9.9,90.1,468
2014-2015,96,Wise County ,Mathematics,Grade 5,SOL,Mathematics,165,223,36,388,424,38.92,52.59,8.49,91.51,480
2014-2015,96,Wise County ,Mathematics,Grade 6,SOL,Mathematics,125,277,21,402,423,29.55,65.48,4.96,95.04,472
2014-2015,96,Wise County ,Mathematics,Grade 7,SOL,Mathematics,47,219,29,266,295,15.93,74.24,9.83,90.17,447
2014-2015,96,Wise County ,Mathematics,Grade 8,SOL,Mathematics,131,303,26,434,460,28.48,65.87,5.65,94.35,472
2014-2015,97,Wythe County ,Mathematics,Grade 3,SOL,Mathematics,47,186,91,233,324,14.51,57.41,28.09,71.91,424
2014-2015,97,Wythe County ,Mathematics,Grade 4,SOL,Mathematics,70,180,48,250,298,23.49,60.4,16.11,83.89,454
2014-2015,97,Wythe County ,Mathematics,Grade 5,SOL,Mathematics,61,168,76,229,305,20,55.08,24.92,75.08,442
2014-2015,97,Wythe County ,Mathematics,Grade 6,SOL,Mathematics,39,213,53,252,305,12.79,69.84,17.38,82.62,442
2014-2015,97,Wythe County ,Mathematics,Grade 7,SOL,Mathematics,11,37,40,48,88,12.5,42.05,45.45,54.55,405
2014-2015,97,Wythe County ,Mathematics,Grade 8,SOL,Mathematics,27,236,105,263,368,7.34,64.13,28.53,71.47,422
2014-2015,98,York County ,Mathematics,Grade 3,SOL,Mathematics,166,549,121,715,836,19.86,65.67,14.47,85.53,452
2014-2015,98,York County ,Mathematics,Grade 4,SOL,Mathematics,279,550,89,829,918,30.39,59.91,9.69,90.31,473
2014-2015,98,York County ,Mathematics,Grade 5,SOL,Mathematics,351,493,82,844,926,37.9,53.24,8.86,91.14,482
2014-2015,98,York County ,Mathematics,Grade 6,SOL,Mathematics,314,609,76,923,999,31.43,60.96,7.61,92.39,473
2014-2015,98,York County ,Mathematics,Grade 7,SOL,Mathematics,86,498,124,584,708,12.15,70.34,17.51,82.49,440
2014-2015,98,York County ,Mathematics,Grade 8,SOL,Mathematics,13,313,97,326,423,3.07,74,22.93,77.07,422
2015-2016,1,Accomack County ,Mathematics,Grade 3,SOL,Mathematics,40,189,131,229,360,11.11,52.5,36.39,63.61,408
2015-2016,1,Accomack County ,Mathematics,Grade 4,SOL,Mathematics,82,211,100,293,393,20.87,53.69,25.45,74.55,439
2015-2016,1,Accomack County ,Mathematics,Grade 5,SOL,Mathematics,67,209,90,276,366,18.31,57.1,24.59,75.41,437
2015-2016,1,Accomack County ,Mathematics,Grade 6,SOL,Mathematics,8,205,67,213,280,2.86,73.21,23.93,76.07,424
2015-2016,1,Accomack County ,Mathematics,Grade 7,SOL,Mathematics,1,69,99,70,169,0.59,40.83,58.58,41.42,380
2015-2016,1,Accomack County ,Mathematics,Grade 8,SOL,Mathematics,5,352,104,357,461,1.08,76.36,22.56,77.44,417
2015-2016,2,Albemarle County ,Mathematics,Grade 3,SOL,Mathematics,215,533,292,748,"1,040",20.67,51.25,28.08,71.92,436
2015-2016,2,Albemarle County ,Mathematics,Grade 4,SOL,Mathematics,248,495,169,743,912,27.19,54.28,18.53,81.47,454
2015-2016,2,Albemarle County ,Mathematics,Grade 5,SOL,Mathematics,260,487,233,747,980,26.53,49.69,23.78,76.22,452
2015-2016,2,Albemarle County ,Mathematics,Grade 6,SOL,Mathematics,92,477,182,569,751,12.25,63.52,24.23,75.77,433
2015-2016,2,Albemarle County ,Mathematics,Grade 7,SOL,Mathematics,160,542,177,702,879,18.2,61.66,20.14,79.86,441
2015-2016,2,Albemarle County ,Mathematics,Grade 8,SOL,Mathematics,6,209,154,215,369,1.63,56.64,41.73,58.27,405
2015-2016,101,Alexandria City ,Mathematics,Grade 3,SOL,Mathematics,201,687,409,888,"1,297",15.5,52.97,31.53,68.47,417
2015-2016,101,Alexandria City ,Mathematics,Grade 4,SOL,Mathematics,277,606,253,883,"1,136",24.38,53.35,22.27,77.73,447
2015-2016,101,Alexandria City ,Mathematics,Grade 5,SOL,Mathematics,99,421,314,520,834,11.87,50.48,37.65,62.35,414
2015-2016,101,Alexandria City ,Mathematics,Grade 6,SOL,Mathematics,97,614,212,711,923,10.51,66.52,22.97,77.03,432
2015-2016,101,Alexandria City ,Mathematics,Grade 7,SOL,Mathematics,90,517,351,607,958,9.39,53.97,36.64,63.36,410
2015-2016,101,Alexandria City ,Mathematics,Grade 8,SOL,Mathematics,0,9,53,9,62,0,14.52,85.48,14.52,344
2015-2016,3,Alleghany County ,Mathematics,Grade 3,SOL,Mathematics,14,84,42,98,140,10,60,30,70,422
2015-2016,3,Alleghany County ,Mathematics,Grade 4,SOL,Mathematics,18,87,43,105,148,12.16,58.78,29.05,70.95,424
2015-2016,3,Alleghany County ,Mathematics,Grade 5,SOL,Mathematics,18,94,49,112,161,11.18,58.39,30.43,69.57,427
2015-2016,3,Alleghany County ,Mathematics,Grade 6,SOL,Mathematics,30,107,15,137,152,19.74,70.39,9.87,90.13,461
2015-2016,3,Alleghany County ,Mathematics,Grade 7,SOL,Mathematics,24,94,44,118,162,14.81,58.02,27.16,72.84,436
2015-2016,3,Alleghany County ,Mathematics,Grade 8,SOL,Mathematics,1,96,16,97,113,0.88,84.96,14.16,85.84,429
2015-2016,4,Amelia County ,Mathematics,Grade 3,SOL,Mathematics,16,81,30,97,127,12.6,63.78,23.62,76.38,432
2015-2016,4,Amelia County ,Mathematics,Grade 4,SOL,Mathematics,36,67,26,103,129,27.91,51.94,20.16,79.84,456
2015-2016,4,Amelia County ,Mathematics,Grade 5,SOL,Mathematics,20,76,23,96,119,16.81,63.87,19.33,80.67,444
2015-2016,4,Amelia County ,Mathematics,Grade 6,SOL,Mathematics,9,71,15,80,95,9.47,74.74,15.79,84.21,440
2015-2016,4,Amelia County ,Mathematics,Grade 7,SOL,Mathematics,1,46,24,47,71,1.41,64.79,33.8,66.2,394
2015-2016,4,Amelia County ,Mathematics,Grade 8,SOL,Mathematics,9,96,24,105,129,6.98,74.42,18.6,81.4,432
2015-2016,5,Amherst County ,Mathematics,Grade 3,SOL,Mathematics,38,191,86,229,315,12.06,60.63,27.3,72.7,425
2015-2016,5,Amherst County ,Mathematics,Grade 4,SOL,Mathematics,59,194,66,253,319,18.5,60.82,20.69,79.31,441
2015-2016,5,Amherst County ,Mathematics,Grade 5,SOL,Mathematics,47,187,65,234,299,15.72,62.54,21.74,78.26,442
2015-2016,5,Amherst County ,Mathematics,Grade 6,SOL,Mathematics,0,144,20,144,164,0,87.8,12.2,87.8,427
2015-2016,5,Amherst County ,Mathematics,Grade 7,SOL,Mathematics,18,148,91,166,257,7,57.59,35.41,64.59,414
2015-2016,5,Amherst County ,Mathematics,Grade 8,SOL,Mathematics,19,234,49,253,302,6.29,77.48,16.23,83.77,431
2015-2016,6,Appomattox County ,Mathematics,Grade 3,SOL,Mathematics,16,112,42,128,170,9.41,65.88,24.71,75.29,427
2015-2016,6,Appomattox County ,Mathematics,Grade 4,SOL,Mathematics,39,86,22,125,147,26.53,58.5,14.97,85.03,461
2015-2016,6,Appomattox County ,Mathematics,Grade 5,SOL,Mathematics,33,91,22,124,146,22.6,62.33,15.07,84.93,456
2015-2016,6,Appomattox County ,Mathematics,Grade 6,SOL,Mathematics,41,107,15,148,163,25.15,65.64,9.2,90.8,458
2015-2016,6,Appomattox County ,Mathematics,Grade 7,SOL,Mathematics,7,77,32,84,116,6.03,66.38,27.59,72.41,416
2015-2016,6,Appomattox County ,Mathematics,Grade 8,SOL,Mathematics,4,87,23,91,114,3.51,76.32,20.18,79.82,424
2015-2016,7,Arlington County ,Mathematics,Grade 3,SOL,Mathematics,603,"1,225",301,"1,828","2,129",28.32,57.54,14.14,85.86,460
2015-2016,7,Arlington County ,Mathematics,Grade 4,SOL,Mathematics,749,893,202,"1,642","1,844",40.62,48.43,10.95,89.05,479
2015-2016,7,Arlington County ,Mathematics,Grade 5,SOL,Mathematics,821,883,242,"1,704","1,946",42.19,45.38,12.44,87.56,481
2015-2016,7,Arlington County ,Mathematics,Grade 6,SOL,Mathematics,291,915,179,"1,206","1,385",21.01,66.06,12.92,87.08,455
2015-2016,7,Arlington County ,Mathematics,Grade 7,SOL,Mathematics,256,709,266,965,"1,231",20.8,57.6,21.61,78.39,444
2015-2016,7,Arlington County ,Mathematics,Grade 8,SOL,Mathematics,105,543,112,648,760,13.82,71.45,14.74,85.26,446
2015-2016,8,Augusta County ,Mathematics,Grade 3,SOL,Mathematics,103,500,189,603,792,13.01,63.13,23.86,76.14,430
2015-2016,8,Augusta County ,Mathematics,Grade 4,SOL,Mathematics,202,433,132,635,767,26.34,56.45,17.21,82.79,456
2015-2016,8,Augusta County ,Mathematics,Grade 5,SOL,Mathematics,209,407,158,616,774,27,52.58,20.41,79.59,454
2015-2016,8,Augusta County ,Mathematics,Grade 6,SOL,Mathematics,110,536,134,646,780,14.1,68.72,17.18,82.82,441
2015-2016,8,Augusta County ,Mathematics,Grade 7,SOL,Mathematics,106,492,216,598,814,13.02,60.44,26.54,73.46,429
2015-2016,8,Augusta County ,Mathematics,Grade 8,SOL,Mathematics,2,293,171,295,466,0.43,62.88,36.7,63.3,399
2015-2016,9,Bath County ,Mathematics,Grade 3,SOL,Mathematics,4,22,13,26,39,10.26,56.41,33.33,66.67,424
2015-2016,9,Bath County ,Mathematics,Grade 4,SOL,Mathematics,14,17,0,31,31,45.16,54.84,0,100,493
2015-2016,9,Bath County ,Mathematics,Grade 5,SOL,Mathematics,11,19,6,30,36,30.56,52.78,16.67,83.33,459
2015-2016,9,Bath County ,Mathematics,Grade 6,SOL,Mathematics,6,31,1,37,38,15.79,81.58,2.63,97.37,463
2015-2016,9,Bath County ,Mathematics,Grade 7,SOL,Mathematics,7,21,8,28,36,19.44,58.33,22.22,77.78,443
2015-2016,9,Bath County ,Mathematics,Grade 8,SOL,Mathematics,1,20,6,21,27,3.7,74.07,22.22,77.78,415
2015-2016,10,Bedford County ,Mathematics,Grade 3,SOL,Mathematics,75,408,189,483,672,11.16,60.71,28.13,71.88,424
2015-2016,10,Bedford County ,Mathematics,Grade 4,SOL,Mathematics,178,388,148,566,714,24.93,54.34,20.73,79.27,452
2015-2016,10,Bedford County ,Mathematics,Grade 5,SOL,Mathematics,161,380,135,541,676,23.82,56.21,19.97,80.03,452
2015-2016,10,Bedford County ,Mathematics,Grade 6,SOL,Mathematics,147,454,117,601,718,20.47,63.23,16.3,83.7,450
2015-2016,10,Bedford County ,Mathematics,Grade 7,SOL,Mathematics,33,311,178,344,522,6.32,59.58,34.1,65.9,413
2015-2016,10,Bedford County ,Mathematics,Grade 8,SOL,Mathematics,2,220,99,222,321,0.62,68.54,30.84,69.16,407
2015-2016,11,Bland County ,Mathematics,Grade 3,SOL,Mathematics,4,49,11,53,64,6.25,76.56,17.19,82.81,425
2015-2016,11,Bland County ,Mathematics,Grade 4,SOL,Mathematics,13,27,8,40,48,27.08,56.25,16.67,83.33,452
2015-2016,11,Bland County ,Mathematics,Grade 5,SOL,Mathematics,11,32,22,43,65,16.92,49.23,33.85,66.15,424
2015-2016,11,Bland County ,Mathematics,Grade 6,SOL,Mathematics,9,43,4,52,56,16.07,76.79,7.14,92.86,455
2015-2016,11,Bland County ,Mathematics,Grade 7,SOL,Mathematics,4,41,23,45,68,5.88,60.29,33.82,66.18,418
2015-2016,11,Bland County ,Mathematics,Grade 8,SOL,Mathematics,0,13,20,13,33,0,39.39,60.61,39.39,377
2015-2016,12,Botetourt County ,Mathematics,Grade 3,SOL,Mathematics,53,212,51,265,316,16.77,67.09,16.14,83.86,447
2015-2016,12,Botetourt County ,Mathematics,Grade 4,SOL,Mathematics,137,161,26,298,324,42.28,49.69,8.02,91.98,485
2015-2016,12,Botetourt County ,Mathematics,Grade 5,SOL,Mathematics,103,186,49,289,338,30.47,55.03,14.5,85.5,464
2015-2016,12,Botetourt County ,Mathematics,Grade 6,SOL,Mathematics,117,251,14,368,382,30.63,65.71,3.66,96.34,474
2015-2016,12,Botetourt County ,Mathematics,Grade 7,SOL,Mathematics,56,200,41,256,297,18.86,67.34,13.8,86.2,447
2015-2016,12,Botetourt County ,Mathematics,Grade 8,SOL,Mathematics,8,165,18,173,191,4.19,86.39,9.42,90.58,437
2015-2016,102,Bristol City ,Mathematics,Grade 3,SOL,Mathematics,50,65,37,115,152,32.89,42.76,24.34,75.66,453
