"School Year","Division Number","Division Name","Subject","Race","Test Level","Test Source","Test","Pass Advanced Count","Pass Proficient Count","Fail Count","Pass Count","Total Count","Pass Advanced Rate","Pass Proficient Rate","Fail Rate","Pass Rate","Average SOL Scaled Score"
"2011-2012","85","Shenandoah County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","433"
"2011-2012","85","Shenandoah County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","461"
"2011-2012","85","Shenandoah County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","3","7","2","10","12","25.00","58.33","16.67","83.33","453"
"2011-2012","85","Shenandoah County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","3","7","2","10","12","25.00","58.33","16.67","83.33","463"
"2011-2012","85","Shenandoah County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","441"
"2011-2012","86","Smyth County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","455"
"2011-2012","86","Smyth County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","<","<","<","<","<","<","<",">50","<50",""
"2011-2012","86","Smyth County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","410"
"2011-2012","86","Smyth County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","442"
"2011-2012","86","Smyth County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","3","7","1","10","11","27.27","63.64","9.09","90.91","447"
"2011-2012","86","Smyth County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","428"
"2011-2012","87","Southampton County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","15","55","37","70","107","14.02","51.40","34.58","65.42","432"
"2011-2012","87","Southampton County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","12","48","30","60","90","13.33","53.33","33.33","66.67","429"
"2011-2012","87","Southampton County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","16","56","18","72","90","17.78","62.22","20.00","80.00","441"
"2011-2012","87","Southampton County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","13","48","18","61","79","16.46","60.76","22.78","77.22","443"
"2011-2012","87","Southampton County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","8","56","20","64","84","9.52","66.67","23.81","76.19","433"
"2011-2012","87","Southampton County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","8","41","16","49","65","12.31","63.08","24.62","75.38","434"
"2011-2012","88","Spotsylvania County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","59","171","75","230","305","19.34","56.07","24.59","75.41","441"
"2011-2012","88","Spotsylvania County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","67","181","44","248","292","22.95","61.99","15.07","84.93","449"
"2011-2012","88","Spotsylvania County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","64","210","39","274","313","20.45","67.09","12.46","87.54","453"
"2011-2012","88","Spotsylvania County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","106","179","45","285","330","32.12","54.24","13.64","86.36","469"
"2011-2012","88","Spotsylvania County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","107","187","66","294","360","29.72","51.94","18.33","81.67","456"
"2011-2012","88","Spotsylvania County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","102","194","70","296","366","27.87","53.01","19.13","80.87","459"
"2011-2012","89","Stafford County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","78","180","79","258","337","23.15","53.41","23.44","76.56","450"
"2011-2012","89","Stafford County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","81","216","64","297","361","22.44","59.83","17.73","82.27","455"
"2011-2012","89","Stafford County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","76","198","66","274","340","22.35","58.24","19.41","80.59","456"
"2011-2012","89","Stafford County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","127","201","60","328","388","32.73","51.80","15.46","84.54","465"
"2011-2012","89","Stafford County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","99","215","46","314","360","27.50","59.72","12.78","87.22","467"
"2011-2012","89","Stafford County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","132","221","59","353","412","32.04","53.64","14.32","85.68","469"
"2011-2012","126","Staunton City","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","1","18","6","19","25","4.00","72.00","24.00","76.00","426"
"2011-2012","126","Staunton City","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","7","15","7","22","29","24.14","51.72","24.14","75.86","433"
"2011-2012","126","Staunton City","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","8","18","12","26","38","21.05","47.37","31.58","68.42","435"
"2011-2012","126","Staunton City","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","8","27","10","35","45","17.78","60.00","22.22","77.78","435"
"2011-2012","126","Staunton City","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","8","10","6","18","24","33.33","41.67","25.00","75.00","448"
"2011-2012","126","Staunton City","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","6","20","12","26","38","15.79","52.63","31.58","68.42","430"
"2011-2012","127","Suffolk City","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","129","338","129","467","596","21.64","56.71","21.64","78.36","445"
"2011-2012","127","Suffolk City","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","155","313","87","468","555","27.93","56.40","15.68","84.32","458"
"2011-2012","127","Suffolk City","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","109","396","61","505","566","19.26","69.96","10.78","89.22","455"
"2011-2012","127","Suffolk City","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","128","350","107","478","585","21.88","59.83","18.29","81.71","451"
"2011-2012","127","Suffolk City","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","130","328","125","458","583","22.30","56.26","21.44","78.56","450"
"2011-2012","127","Suffolk City","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","125","363","125","488","613","20.39","59.22","20.39","79.61","454"
"2011-2012","90","Surry County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","5","22","8","27","35","14.29","62.86","22.86","77.14","439"
"2011-2012","90","Surry County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","9","24","6","33","39","23.08","61.54","15.38","84.62","470"
"2011-2012","90","Surry County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","7","26","12","33","45","15.56","57.78","26.67","73.33","444"
"2011-2012","90","Surry County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","14","22","13","36","49","28.57","44.90","26.53","73.47","446"
"2011-2012","90","Surry County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","5","30","6","35","41","12.20","73.17","14.63","85.37","450"
"2011-2012","90","Surry County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","3","32","9","35","44","6.82","72.73","20.45","79.55","448"
"2011-2012","91","Sussex County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","15","25","11","40","51","29.41","49.02","21.57","78.43","448"
"2011-2012","91","Sussex County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","6","31","25","37","62","9.68","50.00","40.32","59.68","423"
"2011-2012","91","Sussex County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","13","31","17","44","61","21.31","50.82","27.87","72.13","439"
"2011-2012","91","Sussex County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","17","42","4","59","63","26.98","66.67","6.35","93.65","468"
"2011-2012","91","Sussex County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","8","41","12","49","61","13.11","67.21","19.67","80.33","446"
"2011-2012","91","Sussex County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","16","40","9","56","65","24.62","61.54","13.85","86.15","468"
"2011-2012","92","Tazewell County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","492"
"2011-2012","92","Tazewell County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","4","11","0","15","15","26.67","73.33",".00","100.00","484"
"2011-2012","92","Tazewell County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","2","9","1","11","12","16.67","75.00","8.33","91.67","455"
"2011-2012","92","Tazewell County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","4","8","4","12","16","25.00","50.00","25.00","75.00","452"
"2011-2012","92","Tazewell County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","2","11","0","13","13","15.38","84.62",".00","100.00","469"
"2011-2012","92","Tazewell County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","3","5","2","8","10","30.00","50.00","20.00","80.00","471"
"2011-2012","128","Virginia Beach City","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","251","676","225","927","1,152","21.79","58.68","19.53","80.47","452"
"2011-2012","128","Virginia Beach City","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","259","755","210","1,014","1,224","21.16","61.68","17.16","82.84","446"
"2011-2012","128","Virginia Beach City","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","247","875","164","1,122","1,286","19.21","68.04","12.75","87.25","455"
"2011-2012","128","Virginia Beach City","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","320","758","207","1,078","1,285","24.90","58.99","16.11","83.89","455"
"2011-2012","128","Virginia Beach City","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","336","717","188","1,053","1,241","27.07","57.78","15.15","84.85","460"
"2011-2012","128","Virginia Beach City","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","318","732","191","1,050","1,241","25.62","58.98","15.39","84.61","464"
"2011-2012","93","Warren County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","3","12","4","15","19","15.79","63.16","21.05","78.95","458"
"2011-2012","93","Warren County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","4","10","2","14","16","25.00","62.50","12.50","87.50","452"
"2011-2012","93","Warren County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","6","12","3","18","21","28.57","57.14","14.29","85.71","465"
"2011-2012","93","Warren County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","2","12","3","14","17","11.76","70.59","17.65","82.35","453"
"2011-2012","93","Warren County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","2","8","8","10","18","11.11","44.44","44.44","55.56","420"
"2011-2012","93","Warren County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","11","13","6","24","30","36.67","43.33","20.00","80.00","458"
"2011-2012","94","Washington County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","395"
"2011-2012","94","Washington County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","526"
"2011-2012","94","Washington County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","455"
"2011-2012","94","Washington County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","425"
"2011-2012","94","Washington County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2011-2012","94","Washington County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","465"
"2011-2012","130","Waynesboro City","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","13","23","12","36","48","27.08","47.92","25.00","75.00","446"
"2011-2012","130","Waynesboro City","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","10","15","8","25","33","30.30","45.45","24.24","75.76","466"
"2011-2012","130","Waynesboro City","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","7","21","6","28","34","20.59","61.76","17.65","82.35","457"
"2011-2012","130","Waynesboro City","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","10","28","16","38","54","18.52","51.85","29.63","70.37","443"
"2011-2012","130","Waynesboro City","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","9","23","9","32","41","21.95","56.10","21.95","78.05","453"
"2011-2012","130","Waynesboro City","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","4","31","11","35","46","8.70","67.39","23.91","76.09","432"
"2011-2012","207","West Point","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2011-2012","207","West Point","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2011-2012","207","West Point","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","491"
"2011-2012","207","West Point","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2011-2012","207","West Point","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","<","<","<","<","<","<","<","<50",">50",""
"2011-2012","207","West Point","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","504"
"2011-2012","95","Westmoreland County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","9","25","23","34","57","15.79","43.86","40.35","59.65","422"
"2011-2012","95","Westmoreland County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","11","22","11","33","44","25.00","50.00","25.00","75.00","439"
"2011-2012","95","Westmoreland County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","11","33","5","44","49","22.45","67.35","10.20","89.80","465"
"2011-2012","95","Westmoreland County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","9","39","6","48","54","16.67","72.22","11.11","88.89","448"
"2011-2012","95","Westmoreland County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","17","26","14","43","57","29.82","45.61","24.56","75.44","455"
"2011-2012","95","Westmoreland County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","15","36","12","51","63","23.81","57.14","19.05","80.95","455"
"2011-2012","131","Williamsburg-James City County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","24","98","26","122","148","16.22","66.22","17.57","82.43","443"
"2011-2012","131","Williamsburg-James City County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","27","88","22","115","137","19.71","64.23","16.06","83.94","439"
"2011-2012","131","Williamsburg-James City County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","23","88","27","111","138","16.67","63.77","19.57","80.43","443"
"2011-2012","131","Williamsburg-James City County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","52","89","20","141","161","32.30","55.28","12.42","87.58","470"
"2011-2012","131","Williamsburg-James City County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","51","86","26","137","163","31.29","52.76","15.95","84.05","462"
"2011-2012","131","Williamsburg-James City County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","33","95","28","128","156","21.15","60.90","17.95","82.05","458"
"2011-2012","132","Winchester City","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","4","24","10","28","38","10.53","63.16","26.32","73.68","435"
"2011-2012","132","Winchester City","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","6","23","7","29","36","16.67","63.89","19.44","80.56","432"
"2011-2012","132","Winchester City","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","4","30","15","34","49","8.16","61.22","30.61","69.39","423"
"2011-2012","132","Winchester City","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","9","25","5","34","39","23.08","64.10","12.82","87.18","464"
"2011-2012","132","Winchester City","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","3","27","5","30","35","8.57","77.14","14.29","85.71","447"
"2011-2012","132","Winchester City","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","10","11","2","21","23","43.48","47.83","8.70","91.30","474"
"2011-2012","96","Wise County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","524"
"2011-2012","96","Wise County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","1","6","3","7","10","10.00","60.00","30.00","70.00","423"
"2011-2012","96","Wise County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","415"
"2011-2012","96","Wise County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","476"
"2011-2012","96","Wise County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","4","9","2","13","15","26.67","60.00","13.33","86.67","464"
"2011-2012","96","Wise County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","494"
"2011-2012","97","Wythe County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","4","8","4","12","16","25.00","50.00","25.00","75.00","444"
"2011-2012","97","Wythe County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","1","15","4","16","20","5.00","75.00","20.00","80.00","441"
"2011-2012","97","Wythe County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","6","14","2","20","22","27.27","63.64","9.09","90.91","467"
"2011-2012","97","Wythe County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","4","7","5","11","16","25.00","43.75","31.25","68.75","446"
"2011-2012","97","Wythe County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","5","8","4","13","17","29.41","47.06","23.53","76.47","449"
"2011-2012","97","Wythe County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","2","6","4","8","12","16.67","50.00","33.33","66.67","419"
"2011-2012","98","York County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","28","58","21","86","107","26.17","54.21","19.63","80.37","457"
"2011-2012","98","York County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","38","75","8","113","121","31.40","61.98","6.61","93.39","465"
"2011-2012","98","York County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","39","59","15","98","113","34.51","52.21","13.27","86.73","475"
"2011-2012","98","York County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","55","68","16","123","139","39.57","48.92","11.51","88.49","485"
"2011-2012","98","York County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","39","72","15","111","126","30.95","57.14","11.90","88.10","468"
"2011-2012","98","York County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","34","67","23","101","124","27.42","54.03","18.55","81.45","460"
"2012-2013","1","Accomack County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","3","58","70","61","131","2.29","44.27","53.44","46.56","397"
"2012-2013","1","Accomack County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","5","52","65","57","122","4.10","42.62","53.28","46.72","397"
"2012-2013","1","Accomack County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","13","65","47","78","125","10.40","52.00","37.60","62.40","420"
"2012-2013","1","Accomack County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","4","57","62","61","123","3.25","46.34","50.41","49.59","396"
"2012-2013","1","Accomack County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","0","66","69","66","135",".00","48.89","51.11","48.89","395"
"2012-2013","1","Accomack County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","1","75","53","76","129",".78","58.14","41.09","58.91","406"
"2012-2013","2","Albemarle County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","7","36","51","43","94","7.45","38.30","54.26","45.74","391"
"2012-2013","2","Albemarle County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","4","40","56","44","100","4.00","40.00","56.00","44.00","389"
"2012-2013","2","Albemarle County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","2","43","52","45","97","2.06","44.33","53.61","46.39","392"
"2012-2013","2","Albemarle County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","7","50","40","57","97","7.22","51.55","41.24","58.76","408"
"2012-2013","2","Albemarle County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","1","55","50","56","106",".94","51.89","47.17","52.83","407"
"2012-2013","2","Albemarle County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","3","52","61","55","116","2.59","44.83","52.59","47.41","395"
"2012-2013","101","Alexandria City","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","33","134","119","167","286","11.54","46.85","41.61","58.39","406"
"2012-2013","101","Alexandria City","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","14","128","135","142","277","5.05","46.21","48.74","51.26","396"
"2012-2013","101","Alexandria City","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","22","154","125","176","301","7.31","51.16","41.53","58.47","404"
"2012-2013","101","Alexandria City","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","22","129","133","151","284","7.75","45.42","46.83","53.17","403"
"2012-2013","101","Alexandria City","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","11","115","136","126","262","4.20","43.89","51.91","48.09","399"
"2012-2013","101","Alexandria City","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","13","131","142","144","286","4.55","45.80","49.65","50.35","397"
"2012-2013","3","Alleghany County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","<","<","<","<","12","<","<",">50","<50","379"
"2012-2013","3","Alleghany County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","389"
"2012-2013","3","Alleghany County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","3","5","3","8","11","27.27","45.45","27.27","72.73","442"
"2012-2013","3","Alleghany County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","16","<","<",">50","<50","369"
"2012-2013","3","Alleghany County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","0","9","4","9","13",".00","69.23","30.77","69.23","401"
"2012-2013","3","Alleghany County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","0","7","5","7","12",".00","58.33","41.67","58.33","397"
"2012-2013","4","Amelia County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","1","10","16","11","27","3.70","37.04","59.26","40.74","387"
"2012-2013","4","Amelia County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","0","14","10","14","24",".00","58.33","41.67","58.33","397"
"2012-2013","4","Amelia County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","1","11","30","12","42","2.38","26.19","71.43","28.57","363"
"2012-2013","4","Amelia County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","2","27","17","29","46","4.35","58.70","36.96","63.04","410"
"2012-2013","4","Amelia County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","0","13","17","13","30",".00","43.33","56.67","43.33","390"
"2012-2013","4","Amelia County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","0","24","12","24","36",".00","66.67","33.33","66.67","412"
"2012-2013","5","Amherst County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","5","35","17","40","57","8.77","61.40","29.82","70.18","427"
"2012-2013","5","Amherst County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","1","32","45","33","78","1.28","41.03","57.69","42.31","387"
"2012-2013","5","Amherst County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","3","36","41","39","80","3.75","45.00","51.25","48.75","392"
"2012-2013","5","Amherst County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","1","40","29","41","70","1.43","57.14","41.43","58.57","399"
"2012-2013","5","Amherst County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","3","37","26","40","66","4.55","56.06","39.39","60.61","405"
"2012-2013","5","Amherst County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","2","44","41","46","87","2.30","50.57","47.13","52.87","400"
"2012-2013","6","Appomattox County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","0","18","13","18","31",".00","58.06","41.94","58.06","400"
"2012-2013","6","Appomattox County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","1","19","13","20","33","3.03","57.58","39.39","60.61","416"
"2012-2013","6","Appomattox County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","4","23","12","27","39","10.26","58.97","30.77","69.23","427"
"2012-2013","6","Appomattox County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","2","18","16","20","36","5.56","50.00","44.44","55.56","402"
"2012-2013","6","Appomattox County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","1","15","21","16","37","2.70","40.54","56.76","43.24","382"
"2012-2013","6","Appomattox County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","1","9","28","10","38","2.63","23.68","73.68","26.32","387"
"2012-2013","7","Arlington County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","19","81","63","100","163","11.66","49.69","38.65","61.35","420"
"2012-2013","7","Arlington County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","11","82","80","93","173","6.36","47.40","46.24","53.76","409"
"2012-2013","7","Arlington County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","11","89","69","100","169","6.51","52.66","40.83","59.17","411"
"2012-2013","7","Arlington County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","11","81","59","92","151","7.28","53.64","39.07","60.93","411"
"2012-2013","7","Arlington County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","7","86","56","93","149","4.70","57.72","37.58","62.42","414"
"2012-2013","7","Arlington County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","7","97","66","104","170","4.12","57.06","38.82","61.18","407"
"2012-2013","8","Augusta County","English:Reading","Black, not of Hispanic origin","Grade 3","SOL","English Reading","2","12","9","14","23","8.70","52.17","39.13","60.87","410"
"2012-2013","8","Augusta County","English:Reading","Black, not of Hispanic origin","Grade 4","SOL","English Reading","0","17","6","17","23",".00","73.91","26.09","73.91","417"
"2012-2013","8","Augusta County","English:Reading","Black, not of Hispanic origin","Grade 5","SOL","English Reading","0","10","11","10","21",".00","47.62","52.38","47.62","386"
"2012-2013","8","Augusta County","English:Reading","Black, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","14","<","<",">50","<50","392"
"2012-2013","8","Augusta County","English:Reading","Black, not of Hispanic origin","Grade 7","SOL","English Reading","1","11","12","12","24","4.17","45.83","50.00","50.00","413"
"2012-2013","8","Augusta County","English:Reading","Black, not of Hispanic origin","Grade 8","SOL","English Reading","1","7","8","8","16","6.25","43.75","50.00","50.00","404"
