"School Year","Division Number","Division Name","Subject","Race","Test Level","Test Source","Test","Pass Advanced Count","Pass Proficient Count","Fail Count","Pass Count","Total Count","Pass Advanced Rate","Pass Proficient Rate","Fail Rate","Pass Rate","Average SOL Scaled Score"
"2021-2022","45","Highland County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","1","5","4","6","10","10.00","50.00","40.00","60.00","408"
"2021-2022","45","Highland County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","1","11","3","12","15","6.67","73.33","20.00","80.00","424"
"2021-2022","45","Highland County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","3","9","0","12","12","25.00","75.00",".00","100.00","475"
"2021-2022","45","Highland County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","466"
"2021-2022","45","Highland County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","7","10","2","17","19","36.84","52.63","10.53","89.47","455"
"2021-2022","114","Hopewell City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","1","35","31","36","67","1.49","52.24","46.27","53.73","394"
"2021-2022","114","Hopewell City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","2","23","36","25","61","3.28","37.70","59.02","40.98","400"
"2021-2022","114","Hopewell City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","0","25","19","25","44",".00","56.82","43.18","56.82","395"
"2021-2022","114","Hopewell City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","2","30","12","32","44","4.55","68.18","27.27","72.73","403"
"2021-2022","114","Hopewell City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","3","38","20","41","61","4.92","62.30","32.79","67.21","385"
"2021-2022","114","Hopewell City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","4","44","19","48","67","5.97","65.67","28.36","71.64","427"
"2021-2022","46","Isle of Wight County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","22","159","43","181","224","9.82","70.98","19.20","80.80","436"
"2021-2022","46","Isle of Wight County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","48","169","30","217","247","19.43","68.42","12.15","87.85","450"
"2021-2022","46","Isle of Wight County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","33","147","43","180","223","14.80","65.92","19.28","80.72","444"
"2021-2022","46","Isle of Wight County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","48","166","50","214","264","18.18","62.88","18.94","81.06","440"
"2021-2022","46","Isle of Wight County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","40","164","39","204","243","16.46","67.49","16.05","83.95","443"
"2021-2022","46","Isle of Wight County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","36","161","58","197","255","14.12","63.14","22.75","77.25","435"
"2021-2022","48","King George County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","20","129","42","149","191","10.47","67.54","21.99","78.01","421"
"2021-2022","48","King George County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","29","135","40","164","204","14.22","66.18","19.61","80.39","437"
"2021-2022","48","King George County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","27","139","55","166","221","12.22","62.90","24.89","75.11","425"
"2021-2022","48","King George County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","35","114","41","149","190","18.42","60.00","21.58","78.42","440"
"2021-2022","48","King George County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","35","139","37","174","211","16.59","65.88","17.54","82.46","441"
"2021-2022","48","King George County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","33","149","46","182","228","14.47","65.35","20.18","79.82","439"
"2021-2022","50","King William County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","16","61","34","77","111","14.41","54.95","30.63","69.37","414"
"2021-2022","50","King William County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","15","71","14","86","100","15.00","71.00","14.00","86.00","433"
"2021-2022","50","King William County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","6","85","23","91","114","5.26","74.56","20.18","79.82","428"
"2021-2022","50","King William County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","11","70","31","81","112","9.82","62.50","27.68","72.32","417"
"2021-2022","50","King William County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","6","58","37","64","101","5.94","57.43","36.63","63.37","395"
"2021-2022","50","King William County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","11","74","52","85","137","8.03","54.01","37.96","62.04","413"
"2021-2022","49","King and Queen County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","1","10","12","11","23","4.35","43.48","52.17","47.83","379"
"2021-2022","49","King and Queen County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","2","15","10","17","27","7.41","55.56","37.04","62.96","395"
"2021-2022","49","King and Queen County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","1","11","6","12","18","5.56","61.11","33.33","66.67","392"
"2021-2022","49","King and Queen County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","2","15","3","17","20","10.00","75.00","15.00","85.00","438"
"2021-2022","49","King and Queen County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","0","14","6","14","20",".00","70.00","30.00","70.00","397"
"2021-2022","49","King and Queen County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","2","14","9","16","25","8.00","56.00","36.00","64.00","401"
"2021-2022","51","Lancaster County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","2","14","1","16","17","11.76","82.35","5.88","94.12","454"
"2021-2022","51","Lancaster County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","6","20","10","26","36","16.67","55.56","27.78","72.22","431"
"2021-2022","51","Lancaster County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","1","17","10","18","28","3.57","60.71","35.71","64.29","419"
"2021-2022","51","Lancaster County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","4","18","5","22","27","14.81","66.67","18.52","81.48","439"
"2021-2022","51","Lancaster County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","1","12","6","13","19","5.26","63.16","31.58","68.42","401"
"2021-2022","51","Lancaster County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","2","14","11","16","27","7.41","51.85","40.74","59.26","404"
"2021-2022","52","Lee County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","10","109","68","119","187","5.35","58.29","36.36","63.64","415"
"2021-2022","52","Lee County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","15","134","46","149","195","7.69","68.72","23.59","76.41","429"
"2021-2022","52","Lee County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","11","126","61","137","198","5.56","63.64","30.81","69.19","412"
"2021-2022","52","Lee County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","21","116","54","137","191","10.99","60.73","28.27","71.73","423"
"2021-2022","52","Lee County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","12","144","54","156","210","5.71","68.57","25.71","74.29","419"
"2021-2022","52","Lee County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","18","108","73","126","199","9.05","54.27","36.68","63.32","412"
"2021-2022","137","Lexington City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","19","22","1","41","42","45.24","52.38","2.38","97.62","494"
"2021-2022","137","Lexington City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","17","32","2","49","51","33.33","62.75","3.92","96.08","479"
"2021-2022","137","Lexington City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","16","30","2","46","48","33.33","62.50","4.17","95.83","475"
"2021-2022","137","Lexington City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","16","15","0","31","31","51.61","48.39",".00","100.00","497"
"2021-2022","137","Lexington City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","4","31","5","35","40","10.00","77.50","12.50","87.50","453"
"2021-2022","137","Lexington City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","7","26","3","33","36","19.44","72.22","8.33","91.67","462"
"2021-2022","53","Loudoun County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","294","1,553","471","1,847","2,318","12.68","67.00","20.32","79.68","436"
"2021-2022","53","Loudoun County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","477","1,599","376","2,076","2,452","19.45","65.21","15.33","84.67","449"
"2021-2022","53","Loudoun County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","301","1,810","417","2,111","2,528","11.91","71.60","16.50","83.50","439"
"2021-2022","53","Loudoun County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","432","1,639","456","2,071","2,527","17.10","64.86","18.05","81.95","442"
"2021-2022","53","Loudoun County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","371","1,860","442","2,231","2,673","13.88","69.58","16.54","83.46","439"
"2021-2022","53","Loudoun County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","440","1,899","567","2,339","2,906","15.14","65.35","19.51","80.49","433"
"2021-2022","54","Louisa County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","30","142","77","172","249","12.05","57.03","30.92","69.08","418"
"2021-2022","54","Louisa County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","31","181","59","212","271","11.44","66.79","21.77","78.23","429"
"2021-2022","54","Louisa County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","22","178","62","200","262","8.40","67.94","23.66","76.34","424"
"2021-2022","54","Louisa County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","43","172","56","215","271","15.87","63.47","20.66","79.34","430"
"2021-2022","54","Louisa County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","33","169","47","202","249","13.25","67.87","18.88","81.12","428"
"2021-2022","54","Louisa County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","26","183","72","209","281","9.25","65.12","25.62","74.38","415"
"2021-2022","55","Lunenburg County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","5","21","16","26","42","11.90","50.00","38.10","61.90","418"
"2021-2022","55","Lunenburg County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","5","30","15","35","50","10.00","60.00","30.00","70.00","429"
"2021-2022","55","Lunenburg County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","2","36","13","38","51","3.92","70.59","25.49","74.51","404"
"2021-2022","55","Lunenburg County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","3","25","18","28","46","6.52","54.35","39.13","60.87","392"
"2021-2022","55","Lunenburg County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","6","39","21","45","66","9.09","59.09","31.82","68.18","396"
"2021-2022","55","Lunenburg County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","7","38","16","45","61","11.48","62.30","26.23","73.77","395"
"2021-2022","115","Lynchburg City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","31","113","32","144","176","17.61","64.20","18.18","81.82","442"
"2021-2022","115","Lynchburg City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","37","88","32","125","157","23.57","56.05","20.38","79.62","446"
"2021-2022","115","Lynchburg City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","30","116","31","146","177","16.95","65.54","17.51","82.49","440"
"2021-2022","115","Lynchburg City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","38","87","35","125","160","23.75","54.38","21.88","78.13","444"
"2021-2022","115","Lynchburg City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","32","99","35","131","166","19.28","59.64","21.08","78.92","438"
"2021-2022","115","Lynchburg City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","38","121","30","159","189","20.11","64.02","15.87","84.13","449"
"2021-2022","56","Madison County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","2","30","47","32","79","2.53","37.97","59.49","40.51","352"
"2021-2022","56","Madison County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","9","38","38","47","85","10.59","44.71","44.71","55.29","378"
"2021-2022","56","Madison County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","3","62","24","65","89","3.37","69.66","26.97","73.03","414"
"2021-2022","56","Madison County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","7","49","33","56","89","7.87","55.06","37.08","62.92","407"
"2021-2022","56","Madison County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","3","53","41","56","97","3.09","54.64","42.27","57.73","392"
"2021-2022","56","Madison County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","6","60","41","66","107","5.61","56.07","38.32","61.68","408"
"2021-2022","143","Manassas City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","6","50","29","56","85","7.06","58.82","34.12","65.88","416"
"2021-2022","143","Manassas City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","13","34","8","47","55","23.64","61.82","14.55","85.45","455"
"2021-2022","143","Manassas City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","6","43","18","49","67","8.96","64.18","26.87","73.13","416"
"2021-2022","143","Manassas City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","10","48","14","58","72","13.89","66.67","19.44","80.56","429"
"2021-2022","143","Manassas City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","15","38","12","53","65","23.08","58.46","18.46","81.54","450"
"2021-2022","143","Manassas City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","10","42","5","52","57","17.54","73.68","8.77","91.23","461"
"2021-2022","144","Manassas Park City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","2","14","10","16","26","7.69","53.85","38.46","61.54","406"
"2021-2022","144","Manassas Park City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","5","12","10","17","27","18.52","44.44","37.04","62.96","440"
"2021-2022","144","Manassas Park City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","2","17","5","19","24","8.33","70.83","20.83","79.17","430"
"2021-2022","144","Manassas Park City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","6","12","3","18","21","28.57","57.14","14.29","85.71","467"
"2021-2022","144","Manassas Park City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","4","18","11","22","33","12.12","54.55","33.33","66.67","431"
"2021-2022","144","Manassas Park City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","4","15","6","19","25","16.00","60.00","24.00","76.00","431"
"2021-2022","116","Martinsville City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","2","10","4","12","16","12.50","62.50","25.00","75.00","418"
"2021-2022","116","Martinsville City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","0","12","6","12","18",".00","66.67","33.33","66.67","419"
"2021-2022","116","Martinsville City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","0","16","8","16","24",".00","66.67","33.33","66.67","416"
"2021-2022","116","Martinsville City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","7","14","10","21","31","22.58","45.16","32.26","67.74","424"
"2021-2022","116","Martinsville City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","3","17","4","20","24","12.50","70.83","16.67","83.33","430"
"2021-2022","116","Martinsville City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","1","17","2","18","20","5.00","85.00","10.00","90.00","442"
"2021-2022","57","Mathews County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","6","36","7","42","49","12.24","73.47","14.29","85.71","441"
"2021-2022","57","Mathews County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","12","30","6","42","48","25.00","62.50","12.50","87.50","465"
"2021-2022","57","Mathews County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","2","36","15","38","53","3.77","67.92","28.30","71.70","420"
"2021-2022","57","Mathews County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","10","27","14","37","51","19.61","52.94","27.45","72.55","434"
"2021-2022","57","Mathews County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","6","41","12","47","59","10.17","69.49","20.34","79.66","408"
"2021-2022","57","Mathews County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","1","44","21","45","66","1.52","66.67","31.82","68.18","403"
"2021-2022","58","Mecklenburg County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","20","96","27","116","143","13.99","67.13","18.88","81.12","439"
"2021-2022","58","Mecklenburg County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","15","82","22","97","119","12.61","68.91","18.49","81.51","436"
"2021-2022","58","Mecklenburg County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","9","81","34","90","124","7.26","65.32","27.42","72.58","414"
"2021-2022","58","Mecklenburg County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","21","84","21","105","126","16.67","66.67","16.67","83.33","442"
"2021-2022","58","Mecklenburg County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","11","102","21","113","134","8.21","76.12","15.67","84.33","438"
"2021-2022","58","Mecklenburg County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","20","96","28","116","144","13.89","66.67","19.44","80.56","436"
"2021-2022","59","Middlesex County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","1","18","23","19","42","2.38","42.86","54.76","45.24","395"
"2021-2022","59","Middlesex County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","4","44","16","48","64","6.25","68.75","25.00","75.00","430"
"2021-2022","59","Middlesex County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","2","33","16","35","51","3.92","64.71","31.37","68.63","424"
"2021-2022","59","Middlesex County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","4","42","18","46","64","6.25","65.63","28.13","71.88","419"
"2021-2022","59","Middlesex County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","2","41","16","43","59","3.39","69.49","27.12","72.88","419"
"2021-2022","59","Middlesex County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","0","39","25","39","64",".00","60.94","39.06","60.94","408"
"2021-2022","60","Montgomery County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","76","345","130","421","551","13.79","62.61","23.59","76.41","435"
"2021-2022","60","Montgomery County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","108","327","139","435","574","18.82","56.97","24.22","75.78","436"
"2021-2022","60","Montgomery County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","76","375","114","451","565","13.45","66.37","20.18","79.82","438"
"2021-2022","60","Montgomery County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","76","328","176","404","580","13.10","56.55","30.34","69.66","421"
"2021-2022","60","Montgomery County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","61","350","153","411","564","10.82","62.06","27.13","72.87","427"
"2021-2022","60","Montgomery County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","80","360","161","440","601","13.31","59.90","26.79","73.21","425"
"2021-2022","62","Nelson County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","2","33","19","35","54","3.70","61.11","35.19","64.81","411"
"2021-2022","62","Nelson County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","5","55","18","60","78","6.41","70.51","23.08","76.92","431"
"2021-2022","62","Nelson County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","6","49","21","55","76","7.89","64.47","27.63","72.37","422"
"2021-2022","62","Nelson County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","12","37","22","49","71","16.90","52.11","30.99","69.01","429"
"2021-2022","62","Nelson County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","6","51","22","57","79","7.59","64.56","27.85","72.15","428"
"2021-2022","62","Nelson County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","11","47","23","58","81","13.58","58.02","28.40","71.60","432"
"2021-2022","63","New Kent County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","25","109","35","134","169","14.79","64.50","20.71","79.29","436"
"2021-2022","63","New Kent County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","23","126","44","149","193","11.92","65.28","22.80","77.20","433"
"2021-2022","63","New Kent County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","27","122","40","149","189","14.29","64.55","21.16","78.84","428"
"2021-2022","63","New Kent County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","15","119","48","134","182","8.24","65.38","26.37","73.63","423"
"2021-2022","63","New Kent County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","22","131","47","153","200","11.00","65.50","23.50","76.50","421"
"2021-2022","63","New Kent County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","10","133","59","143","202","4.95","65.84","29.21","70.79","408"
"2021-2022","117","Newport News City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","36","223","111","259","370","9.73","60.27","30.00","70.00","426"
"2021-2022","117","Newport News City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","45","236","80","281","361","12.47","65.37","22.16","77.84","435"
"2021-2022","117","Newport News City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","43","282","90","325","415","10.36","67.95","21.69","78.31","429"
"2021-2022","117","Newport News City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","50","215","89","265","354","14.12","60.73","25.14","74.86","434"
"2021-2022","117","Newport News City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","43","235","85","278","363","11.85","64.74","23.42","76.58","426"
"2021-2022","117","Newport News City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","43","238","92","281","373","11.53","63.81","24.66","75.34","428"
"2021-2022","118","Norfolk City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","79","245","92","324","416","18.99","58.89","22.12","77.88","439"
"2021-2022","118","Norfolk City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","99","249","80","348","428","23.13","58.18","18.69","81.31","445"
"2021-2022","118","Norfolk City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","66","281","83","347","430","15.35","65.35","19.30","80.70","433"
"2021-2022","118","Norfolk City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","45","221","106","266","372","12.10","59.41","28.49","71.51","430"
"2021-2022","118","Norfolk City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","52","239","78","291","369","14.09","64.77","21.14","78.86","437"
"2021-2022","118","Norfolk City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","54","243","78","297","375","14.40","64.80","20.80","79.20","428"
"2021-2022","65","Northampton County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","1","18","10","19","29","3.45","62.07","34.48","65.52","394"
"2021-2022","65","Northampton County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","3","23","6","26","32","9.38","71.88","18.75","81.25","434"
"2021-2022","65","Northampton County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","3","15","10","18","28","10.71","53.57","35.71","64.29","379"
"2021-2022","65","Northampton County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","2","22","11","24","35","5.71","62.86","31.43","68.57","395"
"2021-2022","65","Northampton County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","1","12","6","13","19","5.26","63.16","31.58","68.42","433"
"2021-2022","65","Northampton County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","6","19","11","25","36","16.67","52.78","30.56","69.44","426"
"2021-2022","66","Northumberland County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","6","19","8","25","33","18.18","57.58","24.24","75.76","442"
"2021-2022","66","Northumberland County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","4","25","5","29","34","11.76","73.53","14.71","85.29","443"
"2021-2022","66","Northumberland County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","6","36","6","42","48","12.50","75.00","12.50","87.50","422"
"2021-2022","66","Northumberland County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","5","27","6","32","38","13.16","71.05","15.79","84.21","437"
"2021-2022","66","Northumberland County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","2","35","9","37","46","4.35","76.09","19.57","80.43","435"
"2021-2022","66","Northumberland County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","6","30","8","36","44","13.64","68.18","18.18","81.82","430"
"2021-2022","119","Norton City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","3","32","14","35","49","6.12","65.31","28.57","71.43","419"
"2021-2022","119","Norton City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","7","36","9","43","52","13.46","69.23","17.31","82.69","445"
"2021-2022","119","Norton City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","2","31","8","33","41","4.88","75.61","19.51","80.49","432"
"2021-2022","119","Norton City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","5","41","7","46","53","9.43","77.36","13.21","86.79","439"
"2021-2022","119","Norton City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","7","32","10","39","49","14.29","65.31","20.41","79.59","434"
"2021-2022","119","Norton City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","4","42","10","46","56","7.14","75.00","17.86","82.14","428"
"2021-2022","67","Nottoway County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","5","24","17","29","46","10.87","52.17","36.96","63.04","419"
"2021-2022","67","Nottoway County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","11","30","8","41","49","22.45","61.22","16.33","83.67","458"
"2021-2022","67","Nottoway County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","2","26","9","28","37","5.41","70.27","24.32","75.68","407"
"2021-2022","67","Nottoway County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","5","28","11","33","44","11.36","63.64","25.00","75.00","434"
"2021-2022","67","Nottoway County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","2","37","17","39","56","3.57","66.07","30.36","69.64","420"
"2021-2022","67","Nottoway County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","3","28","11","31","42","7.14","66.67","26.19","73.81","419"
"2021-2022","68","Orange County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","15","130","83","145","228","6.58","57.02","36.40","63.60","407"
"2021-2022","68","Orange County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","33","140","50","173","223","14.80","62.78","22.42","77.58","429"
"2021-2022","68","Orange County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","17","159","80","176","256","6.64","62.11","31.25","68.75","412"
"2021-2022","68","Orange County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","30","134","69","164","233","12.88","57.51","29.61","70.39","424"
"2021-2022","68","Orange County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","4","139","68","143","211","1.90","65.88","32.23","67.77","402"
