School Year,Division Number,Division Name,Subject,Race,Gender,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2013-2014,77,Pulaski County ,English:Reading,"White, not of Hispanic origin",M,Grade 5,SOL,English Reading,18,81,32,99,131,13.74,61.83,24.43,75.57,434
2013-2014,77,Pulaski County ,English:Reading,"White, not of Hispanic origin",M,Grade 6,SOL,English Reading,14,77,38,91,129,10.85,59.69,29.46,70.54,425
2013-2014,77,Pulaski County ,English:Reading,"White, not of Hispanic origin",M,Grade 7,SOL,English Reading,15,94,51,109,160,9.38,58.75,31.88,68.13,426
2013-2014,77,Pulaski County ,English:Reading,"White, not of Hispanic origin",M,Grade 8,SOL,English Reading,4,113,52,117,169,2.37,66.86,30.77,69.23,418
2013-2014,122,Radford City ,English:Reading,"White, not of Hispanic origin",F,Grade 3,SOL,English Reading,10,15,13,25,38,26.32,39.47,34.21,65.79,443
2013-2014,122,Radford City ,English:Reading,"White, not of Hispanic origin",F,Grade 4,SOL,English Reading,10,24,10,34,44,22.73,54.55,22.73,77.27,441
2013-2014,122,Radford City ,English:Reading,"White, not of Hispanic origin",F,Grade 5,SOL,English Reading,16,29,6,45,51,31.37,56.86,11.76,88.24,461
2013-2014,122,Radford City ,English:Reading,"White, not of Hispanic origin",F,Grade 6,SOL,English Reading,10,24,10,34,44,22.73,54.55,22.73,77.27,461
2013-2014,122,Radford City ,English:Reading,"White, not of Hispanic origin",F,Grade 7,SOL,English Reading,6,31,11,37,48,12.5,64.58,22.92,77.08,440
2013-2014,122,Radford City ,English:Reading,"White, not of Hispanic origin",F,Grade 8,SOL,English Reading,4,37,15,41,56,7.14,66.07,26.79,73.21,425
2013-2014,122,Radford City ,English:Reading,"White, not of Hispanic origin",M,Grade 3,SOL,English Reading,9,23,21,32,53,16.98,43.4,39.62,60.38,433
2013-2014,122,Radford City ,English:Reading,"White, not of Hispanic origin",M,Grade 4,SOL,English Reading,8,34,7,42,49,16.33,69.39,14.29,85.71,457
2013-2014,122,Radford City ,English:Reading,"White, not of Hispanic origin",M,Grade 5,SOL,English Reading,15,17,5,32,37,40.54,45.95,13.51,86.49,473
2013-2014,122,Radford City ,English:Reading,"White, not of Hispanic origin",M,Grade 6,SOL,English Reading,6,27,17,33,50,12,54,34,66,432
2013-2014,122,Radford City ,English:Reading,"White, not of Hispanic origin",M,Grade 7,SOL,English Reading,12,31,14,43,57,21.05,54.39,24.56,75.44,443
2013-2014,122,Radford City ,English:Reading,"White, not of Hispanic origin",M,Grade 8,SOL,English Reading,3,28,16,31,47,6.38,59.57,34.04,65.96,411
2013-2014,78,Rappahannock County ,English:Reading,"White, not of Hispanic origin",F,Grade 3,SOL,English Reading,4,16,3,20,23,17.39,69.57,13.04,86.96,446
2013-2014,78,Rappahannock County ,English:Reading,"White, not of Hispanic origin",F,Grade 4,SOL,English Reading,2,14,10,16,26,7.69,53.85,38.46,61.54,428
2013-2014,78,Rappahannock County ,English:Reading,"White, not of Hispanic origin",F,Grade 5,SOL,English Reading,3,17,4,20,24,12.5,70.83,16.67,83.33,435
2013-2014,78,Rappahannock County ,English:Reading,"White, not of Hispanic origin",F,Grade 6,SOL,English Reading,8,16,7,24,31,25.81,51.61,22.58,77.42,450
2013-2014,78,Rappahannock County ,English:Reading,"White, not of Hispanic origin",F,Grade 7,SOL,English Reading,9,16,9,25,34,26.47,47.06,26.47,73.53,447
2013-2014,78,Rappahannock County ,English:Reading,"White, not of Hispanic origin",F,Grade 8,SOL,English Reading,5,15,9,20,29,17.24,51.72,31.03,68.97,446
2013-2014,78,Rappahannock County ,English:Reading,"White, not of Hispanic origin",M,Grade 3,SOL,English Reading,5,17,8,22,30,16.67,56.67,26.67,73.33,429
2013-2014,78,Rappahannock County ,English:Reading,"White, not of Hispanic origin",M,Grade 4,SOL,English Reading,5,19,9,24,33,15.15,57.58,27.27,72.73,447
2013-2014,78,Rappahannock County ,English:Reading,"White, not of Hispanic origin",M,Grade 5,SOL,English Reading,3,14,7,17,24,12.5,58.33,29.17,70.83,424
2013-2014,78,Rappahannock County ,English:Reading,"White, not of Hispanic origin",M,Grade 6,SOL,English Reading,3,12,6,15,21,14.29,57.14,28.57,71.43,433
2013-2014,78,Rappahannock County ,English:Reading,"White, not of Hispanic origin",M,Grade 7,SOL,English Reading,2,17,13,19,32,6.25,53.13,40.63,59.38,409
2013-2014,78,Rappahannock County ,English:Reading,"White, not of Hispanic origin",M,Grade 8,SOL,English Reading,2,26,13,28,41,4.88,63.41,31.71,68.29,420
2013-2014,123,Richmond City ,English:Reading,"White, not of Hispanic origin",F,Grade 3,SOL,English Reading,27,54,17,81,98,27.55,55.1,17.35,82.65,454
2013-2014,123,Richmond City ,English:Reading,"White, not of Hispanic origin",F,Grade 4,SOL,English Reading,35,58,4,93,97,36.08,59.79,4.12,95.88,486
2013-2014,123,Richmond City ,English:Reading,"White, not of Hispanic origin",F,Grade 5,SOL,English Reading,37,30,6,67,73,50.68,41.1,8.22,91.78,496
2013-2014,123,Richmond City ,English:Reading,"White, not of Hispanic origin",F,Grade 6,SOL,English Reading,23,47,50,70,120,19.17,39.17,41.67,58.33,427
2013-2014,123,Richmond City ,English:Reading,"White, not of Hispanic origin",F,Grade 7,SOL,English Reading,13,22,3,35,38,34.21,57.89,7.89,92.11,468
2013-2014,123,Richmond City ,English:Reading,"White, not of Hispanic origin",F,Grade 8,SOL,English Reading,<,<,<,<,13,<,<,>50,<50,366
2013-2014,123,Richmond City ,English:Reading,"White, not of Hispanic origin",M,Grade 3,SOL,English Reading,23,54,27,77,104,22.12,51.92,25.96,74.04,446
2013-2014,123,Richmond City ,English:Reading,"White, not of Hispanic origin",M,Grade 4,SOL,English Reading,26,52,12,78,90,28.89,57.78,13.33,86.67,471
2013-2014,123,Richmond City ,English:Reading,"White, not of Hispanic origin",M,Grade 5,SOL,English Reading,37,37,11,74,85,43.53,43.53,12.94,87.06,475
2013-2014,123,Richmond City ,English:Reading,"White, not of Hispanic origin",M,Grade 6,SOL,English Reading,9,15,14,24,38,23.68,39.47,36.84,63.16,445
2013-2014,123,Richmond City ,English:Reading,"White, not of Hispanic origin",M,Grade 7,SOL,English Reading,9,23,6,32,38,23.68,60.53,15.79,84.21,455
2013-2014,123,Richmond City ,English:Reading,"White, not of Hispanic origin",M,Grade 8,SOL,English Reading,2,6,13,8,21,9.52,28.57,61.9,38.1,383
2013-2014,79,Richmond County ,English:Reading,"White, not of Hispanic origin",F,Grade 3,SOL,English Reading,4,15,11,19,30,13.33,50,36.67,63.33,427
2013-2014,79,Richmond County ,English:Reading,"White, not of Hispanic origin",F,Grade 4,SOL,English Reading,4,9,1,13,14,28.57,64.29,7.14,92.86,458
2013-2014,79,Richmond County ,English:Reading,"White, not of Hispanic origin",F,Grade 5,SOL,English Reading,10,10,4,20,24,41.67,41.67,16.67,83.33,481
2013-2014,79,Richmond County ,English:Reading,"White, not of Hispanic origin",F,Grade 6,SOL,English Reading,4,17,3,21,24,16.67,70.83,12.5,87.5,463
2013-2014,79,Richmond County ,English:Reading,"White, not of Hispanic origin",F,Grade 7,SOL,English Reading,7,21,6,28,34,20.59,61.76,17.65,82.35,453
2013-2014,79,Richmond County ,English:Reading,"White, not of Hispanic origin",F,Grade 8,SOL,English Reading,3,9,7,12,19,15.79,47.37,36.84,63.16,425
2013-2014,79,Richmond County ,English:Reading,"White, not of Hispanic origin",M,Grade 3,SOL,English Reading,4,14,8,18,26,15.38,53.85,30.77,69.23,428
2013-2014,79,Richmond County ,English:Reading,"White, not of Hispanic origin",M,Grade 4,SOL,English Reading,8,22,6,30,36,22.22,61.11,16.67,83.33,460
2013-2014,79,Richmond County ,English:Reading,"White, not of Hispanic origin",M,Grade 5,SOL,English Reading,3,8,6,11,17,17.65,47.06,35.29,64.71,431
2013-2014,79,Richmond County ,English:Reading,"White, not of Hispanic origin",M,Grade 6,SOL,English Reading,7,21,7,28,35,20,60,20,80,464
2013-2014,79,Richmond County ,English:Reading,"White, not of Hispanic origin",M,Grade 7,SOL,English Reading,5,14,1,19,20,25,70,5,95,464
2013-2014,79,Richmond County ,English:Reading,"White, not of Hispanic origin",M,Grade 8,SOL,English Reading,4,20,6,24,30,13.33,66.67,20,80,434
2013-2014,124,Roanoke City ,English:Reading,"White, not of Hispanic origin",F,Grade 3,SOL,English Reading,47,113,35,160,195,24.1,57.95,17.95,82.05,450
2013-2014,124,Roanoke City ,English:Reading,"White, not of Hispanic origin",F,Grade 4,SOL,English Reading,52,96,31,148,179,29.05,53.63,17.32,82.68,468
2013-2014,124,Roanoke City ,English:Reading,"White, not of Hispanic origin",F,Grade 5,SOL,English Reading,58,88,31,146,177,32.77,49.72,17.51,82.49,462
2013-2014,124,Roanoke City ,English:Reading,"White, not of Hispanic origin",F,Grade 6,SOL,English Reading,40,81,22,121,143,27.97,56.64,15.38,84.62,460
2013-2014,124,Roanoke City ,English:Reading,"White, not of Hispanic origin",F,Grade 7,SOL,English Reading,37,97,32,134,166,22.29,58.43,19.28,80.72,450
2013-2014,124,Roanoke City ,English:Reading,"White, not of Hispanic origin",F,Grade 8,SOL,English Reading,25,115,36,140,176,14.2,65.34,20.45,79.55,440
2013-2014,124,Roanoke City ,English:Reading,"White, not of Hispanic origin",M,Grade 3,SOL,English Reading,34,96,46,130,176,19.32,54.55,26.14,73.86,437
2013-2014,124,Roanoke City ,English:Reading,"White, not of Hispanic origin",M,Grade 4,SOL,English Reading,37,110,57,147,204,18.14,53.92,27.94,72.06,443
2013-2014,124,Roanoke City ,English:Reading,"White, not of Hispanic origin",M,Grade 5,SOL,English Reading,33,114,28,147,175,18.86,65.14,16,84,451
2013-2014,124,Roanoke City ,English:Reading,"White, not of Hispanic origin",M,Grade 6,SOL,English Reading,46,97,31,143,174,26.44,55.75,17.82,82.18,453
2013-2014,124,Roanoke City ,English:Reading,"White, not of Hispanic origin",M,Grade 7,SOL,English Reading,22,104,54,126,180,12.22,57.78,30,70,428
2013-2014,124,Roanoke City ,English:Reading,"White, not of Hispanic origin",M,Grade 8,SOL,English Reading,23,101,50,124,174,13.22,58.05,28.74,71.26,430
2013-2014,80,Roanoke County ,English:Reading,"White, not of Hispanic origin",F,Grade 3,SOL,English Reading,86,215,74,301,375,22.93,57.33,19.73,80.27,457
2013-2014,80,Roanoke County ,English:Reading,"White, not of Hispanic origin",F,Grade 4,SOL,English Reading,94,211,62,305,367,25.61,57.49,16.89,83.11,462
2013-2014,80,Roanoke County ,English:Reading,"White, not of Hispanic origin",F,Grade 5,SOL,English Reading,152,207,43,359,402,37.81,51.49,10.7,89.3,478
2013-2014,80,Roanoke County ,English:Reading,"White, not of Hispanic origin",F,Grade 6,SOL,English Reading,65,277,63,342,405,16.05,68.4,15.56,84.44,456
2013-2014,80,Roanoke County ,English:Reading,"White, not of Hispanic origin",F,Grade 7,SOL,English Reading,106,274,34,380,414,25.6,66.18,8.21,91.79,467
2013-2014,80,Roanoke County ,English:Reading,"White, not of Hispanic origin",F,Grade 8,SOL,English Reading,65,316,65,381,446,14.57,70.85,14.57,85.43,452
2013-2014,80,Roanoke County ,English:Reading,"White, not of Hispanic origin",M,Grade 3,SOL,English Reading,66,224,119,290,409,16.14,54.77,29.1,70.9,439
2013-2014,80,Roanoke County ,English:Reading,"White, not of Hispanic origin",M,Grade 4,SOL,English Reading,48,250,93,298,391,12.28,63.94,23.79,76.21,440
2013-2014,80,Roanoke County ,English:Reading,"White, not of Hispanic origin",M,Grade 5,SOL,English Reading,113,233,62,346,408,27.7,57.11,15.2,84.8,459
2013-2014,80,Roanoke County ,English:Reading,"White, not of Hispanic origin",M,Grade 6,SOL,English Reading,74,308,79,382,461,16.05,66.81,17.14,82.86,448
2013-2014,80,Roanoke County ,English:Reading,"White, not of Hispanic origin",M,Grade 7,SOL,English Reading,84,276,69,360,429,19.58,64.34,16.08,83.92,453
2013-2014,80,Roanoke County ,English:Reading,"White, not of Hispanic origin",M,Grade 8,SOL,English Reading,52,334,106,386,492,10.57,67.89,21.54,78.46,439
2013-2014,81,Rockbridge County ,English:Reading,"White, not of Hispanic origin",F,Grade 3,SOL,English Reading,3,46,26,49,75,4,61.33,34.67,65.33,420
2013-2014,81,Rockbridge County ,English:Reading,"White, not of Hispanic origin",F,Grade 4,SOL,English Reading,17,38,22,55,77,22.08,49.35,28.57,71.43,444
2013-2014,81,Rockbridge County ,English:Reading,"White, not of Hispanic origin",F,Grade 5,SOL,English Reading,14,33,30,47,77,18.18,42.86,38.96,61.04,432
2013-2014,81,Rockbridge County ,English:Reading,"White, not of Hispanic origin",F,Grade 6,SOL,English Reading,5,45,22,50,72,6.94,62.5,30.56,69.44,423
2013-2014,81,Rockbridge County ,English:Reading,"White, not of Hispanic origin",F,Grade 7,SOL,English Reading,19,49,16,68,84,22.62,58.33,19.05,80.95,451
2013-2014,81,Rockbridge County ,English:Reading,"White, not of Hispanic origin",F,Grade 8,SOL,English Reading,10,54,29,64,93,10.75,58.06,31.18,68.82,425
2013-2014,81,Rockbridge County ,English:Reading,"White, not of Hispanic origin",M,Grade 3,SOL,English Reading,10,45,30,55,85,11.76,52.94,35.29,64.71,421
2013-2014,81,Rockbridge County ,English:Reading,"White, not of Hispanic origin",M,Grade 4,SOL,English Reading,11,45,36,56,92,11.96,48.91,39.13,60.87,423
2013-2014,81,Rockbridge County ,English:Reading,"White, not of Hispanic origin",M,Grade 5,SOL,English Reading,9,46,39,55,94,9.57,48.94,41.49,58.51,415
2013-2014,81,Rockbridge County ,English:Reading,"White, not of Hispanic origin",M,Grade 6,SOL,English Reading,3,46,31,49,80,3.75,57.5,38.75,61.25,411
2013-2014,81,Rockbridge County ,English:Reading,"White, not of Hispanic origin",M,Grade 7,SOL,English Reading,13,51,17,64,81,16.05,62.96,20.99,79.01,442
2013-2014,81,Rockbridge County ,English:Reading,"White, not of Hispanic origin",M,Grade 8,SOL,English Reading,8,42,30,50,80,10,52.5,37.5,62.5,423
2013-2014,82,Rockingham County ,English:Reading,"White, not of Hispanic origin",F,Grade 3,SOL,English Reading,51,196,83,247,330,15.45,59.39,25.15,74.85,441
2013-2014,82,Rockingham County ,English:Reading,"White, not of Hispanic origin",F,Grade 4,SOL,English Reading,75,194,83,269,352,21.31,55.11,23.58,76.42,448
2013-2014,82,Rockingham County ,English:Reading,"White, not of Hispanic origin",F,Grade 5,SOL,English Reading,100,155,53,255,308,32.47,50.32,17.21,82.79,464
2013-2014,82,Rockingham County ,English:Reading,"White, not of Hispanic origin",F,Grade 6,SOL,English Reading,61,201,88,262,350,17.43,57.43,25.14,74.86,446
2013-2014,82,Rockingham County ,English:Reading,"White, not of Hispanic origin",F,Grade 7,SOL,English Reading,73,216,57,289,346,21.1,62.43,16.47,83.53,455
2013-2014,82,Rockingham County ,English:Reading,"White, not of Hispanic origin",F,Grade 8,SOL,English Reading,34,232,102,266,368,9.24,63.04,27.72,72.28,430
2013-2014,82,Rockingham County ,English:Reading,"White, not of Hispanic origin",M,Grade 3,SOL,English Reading,47,179,109,226,335,14.03,53.43,32.54,67.46,432
2013-2014,82,Rockingham County ,English:Reading,"White, not of Hispanic origin",M,Grade 4,SOL,English Reading,60,197,93,257,350,17.14,56.29,26.57,73.43,441
2013-2014,82,Rockingham County ,English:Reading,"White, not of Hispanic origin",M,Grade 5,SOL,English Reading,87,189,78,276,354,24.58,53.39,22.03,77.97,448
2013-2014,82,Rockingham County ,English:Reading,"White, not of Hispanic origin",M,Grade 6,SOL,English Reading,52,208,118,260,378,13.76,55.03,31.22,68.78,432
2013-2014,82,Rockingham County ,English:Reading,"White, not of Hispanic origin",M,Grade 7,SOL,English Reading,38,229,98,267,365,10.41,62.74,26.85,73.15,432
2013-2014,82,Rockingham County ,English:Reading,"White, not of Hispanic origin",M,Grade 8,SOL,English Reading,18,206,128,224,352,5.11,58.52,36.36,63.64,419
2013-2014,83,Russell County ,English:Reading,"White, not of Hispanic origin",F,Grade 3,SOL,English Reading,23,100,31,123,154,14.94,64.94,20.13,79.87,443
2013-2014,83,Russell County ,English:Reading,"White, not of Hispanic origin",F,Grade 4,SOL,English Reading,22,69,29,91,120,18.33,57.5,24.17,75.83,450
2013-2014,83,Russell County ,English:Reading,"White, not of Hispanic origin",F,Grade 5,SOL,English Reading,31,85,44,116,160,19.38,53.13,27.5,72.5,441
2013-2014,83,Russell County ,English:Reading,"White, not of Hispanic origin",F,Grade 6,SOL,English Reading,19,86,35,105,140,13.57,61.43,25,75,442
2013-2014,83,Russell County ,English:Reading,"White, not of Hispanic origin",F,Grade 7,SOL,English Reading,31,78,20,109,129,24.03,60.47,15.5,84.5,454
2013-2014,83,Russell County ,English:Reading,"White, not of Hispanic origin",F,Grade 8,SOL,English Reading,8,85,47,93,140,5.71,60.71,33.57,66.43,423
2013-2014,83,Russell County ,English:Reading,"White, not of Hispanic origin",M,Grade 3,SOL,English Reading,14,75,53,89,142,9.86,52.82,37.32,62.68,421
2013-2014,83,Russell County ,English:Reading,"White, not of Hispanic origin",M,Grade 4,SOL,English Reading,13,75,28,88,116,11.21,64.66,24.14,75.86,438
2013-2014,83,Russell County ,English:Reading,"White, not of Hispanic origin",M,Grade 5,SOL,English Reading,18,55,49,73,122,14.75,45.08,40.16,59.84,422
2013-2014,83,Russell County ,English:Reading,"White, not of Hispanic origin",M,Grade 6,SOL,English Reading,9,101,51,110,161,5.59,62.73,31.68,68.32,426
2013-2014,83,Russell County ,English:Reading,"White, not of Hispanic origin",M,Grade 7,SOL,English Reading,15,75,35,90,125,12,60,28,72,440
2013-2014,83,Russell County ,English:Reading,"White, not of Hispanic origin",M,Grade 8,SOL,English Reading,5,81,46,86,132,3.79,61.36,34.85,65.15,415
2013-2014,139,Salem City ,English:Reading,"White, not of Hispanic origin",F,Grade 3,SOL,English Reading,24,66,21,90,111,21.62,59.46,18.92,81.08,458
2013-2014,139,Salem City ,English:Reading,"White, not of Hispanic origin",F,Grade 4,SOL,English Reading,35,62,15,97,112,31.25,55.36,13.39,86.61,468
2013-2014,139,Salem City ,English:Reading,"White, not of Hispanic origin",F,Grade 5,SOL,English Reading,35,60,14,95,109,32.11,55.05,12.84,87.16,469
2013-2014,139,Salem City ,English:Reading,"White, not of Hispanic origin",F,Grade 6,SOL,English Reading,27,66,20,93,113,23.89,58.41,17.7,82.3,461
2013-2014,139,Salem City ,English:Reading,"White, not of Hispanic origin",F,Grade 7,SOL,English Reading,28,83,16,111,127,22.05,65.35,12.6,87.4,464
2013-2014,139,Salem City ,English:Reading,"White, not of Hispanic origin",F,Grade 8,SOL,English Reading,17,81,27,98,125,13.6,64.8,21.6,78.4,444
2013-2014,139,Salem City ,English:Reading,"White, not of Hispanic origin",M,Grade 3,SOL,English Reading,20,62,22,82,104,19.23,59.62,21.15,78.85,450
2013-2014,139,Salem City ,English:Reading,"White, not of Hispanic origin",M,Grade 4,SOL,English Reading,23,65,24,88,112,20.54,58.04,21.43,78.57,452
2013-2014,139,Salem City ,English:Reading,"White, not of Hispanic origin",M,Grade 5,SOL,English Reading,30,59,16,89,105,28.57,56.19,15.24,84.76,461
2013-2014,139,Salem City ,English:Reading,"White, not of Hispanic origin",M,Grade 6,SOL,English Reading,21,71,23,92,115,18.26,61.74,20,80,448
2013-2014,139,Salem City ,English:Reading,"White, not of Hispanic origin",M,Grade 7,SOL,English Reading,17,86,21,103,124,13.71,69.35,16.94,83.06,451
2013-2014,139,Salem City ,English:Reading,"White, not of Hispanic origin",M,Grade 8,SOL,English Reading,6,69,35,75,110,5.45,62.73,31.82,68.18,426
2013-2014,84,Scott County ,English:Reading,"White, not of Hispanic origin",F,Grade 3,SOL,English Reading,13,73,38,86,124,10.48,58.87,30.65,69.35,430
2013-2014,84,Scott County ,English:Reading,"White, not of Hispanic origin",F,Grade 4,SOL,English Reading,11,75,25,86,111,9.91,67.57,22.52,77.48,438
2013-2014,84,Scott County ,English:Reading,"White, not of Hispanic origin",F,Grade 5,SOL,English Reading,25,71,30,96,126,19.84,56.35,23.81,76.19,441
2013-2014,84,Scott County ,English:Reading,"White, not of Hispanic origin",F,Grade 6,SOL,English Reading,20,69,9,89,98,20.41,70.41,9.18,90.82,454
2013-2014,84,Scott County ,English:Reading,"White, not of Hispanic origin",F,Grade 7,SOL,English Reading,27,86,30,113,143,18.88,60.14,20.98,79.02,446
2013-2014,84,Scott County ,English:Reading,"White, not of Hispanic origin",F,Grade 8,SOL,English Reading,12,84,37,96,133,9.02,63.16,27.82,72.18,429
2013-2014,84,Scott County ,English:Reading,"White, not of Hispanic origin",M,Grade 3,SOL,English Reading,15,85,33,100,133,11.28,63.91,24.81,75.19,431
2013-2014,84,Scott County ,English:Reading,"White, not of Hispanic origin",M,Grade 4,SOL,English Reading,8,77,42,85,127,6.3,60.63,33.07,66.93,417
2013-2014,84,Scott County ,English:Reading,"White, not of Hispanic origin",M,Grade 5,SOL,English Reading,16,58,37,74,111,14.41,52.25,33.33,66.67,420
2013-2014,84,Scott County ,English:Reading,"White, not of Hispanic origin",M,Grade 6,SOL,English Reading,16,72,29,88,117,13.68,61.54,24.79,75.21,436
2013-2014,84,Scott County ,English:Reading,"White, not of Hispanic origin",M,Grade 7,SOL,English Reading,16,75,30,91,121,13.22,61.98,24.79,75.21,439
2013-2014,84,Scott County ,English:Reading,"White, not of Hispanic origin",M,Grade 8,SOL,English Reading,6,87,52,93,145,4.14,60,35.86,64.14,416
2013-2014,85,Shenandoah County ,English:Reading,"White, not of Hispanic origin",F,Grade 3,SOL,English Reading,17,88,60,105,165,10.3,53.33,36.36,63.64,422
2013-2014,85,Shenandoah County ,English:Reading,"White, not of Hispanic origin",F,Grade 4,SOL,English Reading,19,113,60,132,192,9.9,58.85,31.25,68.75,428
2013-2014,85,Shenandoah County ,English:Reading,"White, not of Hispanic origin",F,Grade 5,SOL,English Reading,45,80,44,125,169,26.63,47.34,26.04,73.96,443
2013-2014,85,Shenandoah County ,English:Reading,"White, not of Hispanic origin",F,Grade 6,SOL,English Reading,29,111,56,140,196,14.8,56.63,28.57,71.43,438
2013-2014,85,Shenandoah County ,English:Reading,"White, not of Hispanic origin",F,Grade 7,SOL,English Reading,21,114,24,135,159,13.21,71.7,15.09,84.91,447
2013-2014,85,Shenandoah County ,English:Reading,"White, not of Hispanic origin",F,Grade 8,SOL,English Reading,18,125,58,143,201,8.96,62.19,28.86,71.14,432
2013-2014,85,Shenandoah County ,English:Reading,"White, not of Hispanic origin",M,Grade 3,SOL,English Reading,17,80,73,97,170,10,47.06,42.94,57.06,414
2013-2014,85,Shenandoah County ,English:Reading,"White, not of Hispanic origin",M,Grade 4,SOL,English Reading,21,90,65,111,176,11.93,51.14,36.93,63.07,423
2013-2014,85,Shenandoah County ,English:Reading,"White, not of Hispanic origin",M,Grade 5,SOL,English Reading,45,85,70,130,200,22.5,42.5,35,65,427
2013-2014,85,Shenandoah County ,English:Reading,"White, not of Hispanic origin",M,Grade 6,SOL,English Reading,10,99,73,109,182,5.49,54.4,40.11,59.89,413
2013-2014,85,Shenandoah County ,English:Reading,"White, not of Hispanic origin",M,Grade 7,SOL,English Reading,24,126,72,150,222,10.81,56.76,32.43,67.57,425
2013-2014,85,Shenandoah County ,English:Reading,"White, not of Hispanic origin",M,Grade 8,SOL,English Reading,10,128,58,138,196,5.1,65.31,29.59,70.41,422
2013-2014,86,Smyth County ,English:Reading,"White, not of Hispanic origin",F,Grade 3,SOL,English Reading,12,84,40,96,136,8.82,61.76,29.41,70.59,430
2013-2014,86,Smyth County ,English:Reading,"White, not of Hispanic origin",F,Grade 4,SOL,English Reading,28,101,29,129,158,17.72,63.92,18.35,81.65,453
2013-2014,86,Smyth County ,English:Reading,"White, not of Hispanic origin",F,Grade 5,SOL,English Reading,23,95,36,118,154,14.94,61.69,23.38,76.62,441
2013-2014,86,Smyth County ,English:Reading,"White, not of Hispanic origin",F,Grade 6,SOL,English Reading,20,94,45,114,159,12.58,59.12,28.3,71.7,431
2013-2014,86,Smyth County ,English:Reading,"White, not of Hispanic origin",F,Grade 7,SOL,English Reading,37,98,34,135,169,21.89,57.99,20.12,79.88,450
2013-2014,86,Smyth County ,English:Reading,"White, not of Hispanic origin",F,Grade 8,SOL,English Reading,7,101,55,108,163,4.29,61.96,33.74,66.26,422
2013-2014,86,Smyth County ,English:Reading,"White, not of Hispanic origin",M,Grade 3,SOL,English Reading,24,100,56,124,180,13.33,55.56,31.11,68.89,430
2013-2014,86,Smyth County ,English:Reading,"White, not of Hispanic origin",M,Grade 4,SOL,English Reading,19,93,35,112,147,12.93,63.27,23.81,76.19,441
2013-2014,86,Smyth County ,English:Reading,"White, not of Hispanic origin",M,Grade 5,SOL,English Reading,21,97,42,118,160,13.13,60.63,26.25,73.75,432
2013-2014,86,Smyth County ,English:Reading,"White, not of Hispanic origin",M,Grade 6,SOL,English Reading,18,79,55,97,152,11.84,51.97,36.18,63.82,420
2013-2014,86,Smyth County ,English:Reading,"White, not of Hispanic origin",M,Grade 7,SOL,English Reading,17,117,44,134,178,9.55,65.73,24.72,75.28,431
2013-2014,86,Smyth County ,English:Reading,"White, not of Hispanic origin",M,Grade 8,SOL,English Reading,8,78,68,86,154,5.19,50.65,44.16,55.84,410
2013-2014,87,Southampton County ,English:Reading,"White, not of Hispanic origin",F,Grade 3,SOL,English Reading,11,29,12,40,52,21.15,55.77,23.08,76.92,450
2013-2014,87,Southampton County ,English:Reading,"White, not of Hispanic origin",F,Grade 4,SOL,English Reading,13,31,11,44,55,23.64,56.36,20,80,449
2013-2014,87,Southampton County ,English:Reading,"White, not of Hispanic origin",F,Grade 5,SOL,English Reading,10,40,11,50,61,16.39,65.57,18.03,81.97,451
2013-2014,87,Southampton County ,English:Reading,"White, not of Hispanic origin",F,Grade 6,SOL,English Reading,4,39,9,43,52,7.69,75,17.31,82.69,439
2013-2014,87,Southampton County ,English:Reading,"White, not of Hispanic origin",F,Grade 7,SOL,English Reading,16,38,17,54,71,22.54,53.52,23.94,76.06,452
2013-2014,87,Southampton County ,English:Reading,"White, not of Hispanic origin",F,Grade 8,SOL,English Reading,5,31,9,36,45,11.11,68.89,20,80,437
2013-2014,87,Southampton County ,English:Reading,"White, not of Hispanic origin",M,Grade 3,SOL,English Reading,7,35,13,42,55,12.73,63.64,23.64,76.36,439
2013-2014,87,Southampton County ,English:Reading,"White, not of Hispanic origin",M,Grade 4,SOL,English Reading,13,30,19,43,62,20.97,48.39,30.65,69.35,433
2013-2014,87,Southampton County ,English:Reading,"White, not of Hispanic origin",M,Grade 5,SOL,English Reading,7,35,16,42,58,12.07,60.34,27.59,72.41,441
2013-2014,87,Southampton County ,English:Reading,"White, not of Hispanic origin",M,Grade 6,SOL,English Reading,7,41,18,48,66,10.61,62.12,27.27,72.73,434
2013-2014,87,Southampton County ,English:Reading,"White, not of Hispanic origin",M,Grade 7,SOL,English Reading,10,42,9,52,61,16.39,68.85,14.75,85.25,447
2013-2014,87,Southampton County ,English:Reading,"White, not of Hispanic origin",M,Grade 8,SOL,English Reading,4,28,18,32,50,8,56,36,64,424
2013-2014,88,Spotsylvania County ,English:Reading,"White, not of Hispanic origin",F,Grade 3,SOL,English Reading,68,314,116,382,498,13.65,63.05,23.29,76.71,441
2013-2014,88,Spotsylvania County ,English:Reading,"White, not of Hispanic origin",F,Grade 4,SOL,English Reading,114,305,108,419,527,21.63,57.87,20.49,79.51,450
2013-2014,88,Spotsylvania County ,English:Reading,"White, not of Hispanic origin",F,Grade 5,SOL,English Reading,103,305,117,408,525,19.62,58.1,22.29,77.71,451
