"School Year","Division Number","Division Name","Subject","Race","Test Level","Test Source","Test","Pass Advanced Count","Pass Proficient Count","Fail Count","Pass Count","Total Count","Pass Advanced Rate","Pass Proficient Rate","Fail Rate","Pass Rate","Average SOL Scaled Score"
"2010-2011","135","Franklin City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","9","4","0","13","13","69.23","30.77",".00","100.00","539"
"2010-2011","135","Franklin City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","<","<","<","<","<","<","<","<50",">50","524"
"2010-2011","135","Franklin City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","9","5","1","14","15","60.00","33.33","6.67","93.33","492"
"2010-2011","135","Franklin City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","7","4","1","11","12","58.33","33.33","8.33","91.67","487"
"2010-2011","33","Franklin County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","214","193","34","407","441","48.53","43.76","7.71","92.29","492"
"2010-2011","33","Franklin County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","208","254","33","462","495","42.02","51.31","6.67","93.33","496"
"2010-2011","33","Franklin County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","212","253","26","465","491","43.18","51.53","5.30","94.70","485"
"2010-2011","33","Franklin County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","221","186","21","407","428","51.64","43.46","4.91","95.09","505"
"2010-2011","33","Franklin County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","180","232","25","412","437","41.19","53.09","5.72","94.28","493"
"2010-2011","33","Franklin County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","193","229","21","422","443","43.57","51.69","4.74","95.26","496"
"2010-2011","34","Frederick County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","305","327","124","632","756","40.34","43.25","16.40","83.60","475"
"2010-2011","34","Frederick County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","314","407","112","721","833","37.70","48.86","13.45","86.55","483"
"2010-2011","34","Frederick County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","331","423","104","754","858","38.58","49.30","12.12","87.88","477"
"2010-2011","34","Frederick County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","341","362","104","703","807","42.26","44.86","12.89","87.11","485"
"2010-2011","34","Frederick County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","270","421","101","691","792","34.09","53.16","12.75","87.25","473"
"2010-2011","34","Frederick County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","325","422","80","747","827","39.30","51.03","9.67","90.33","486"
"2010-2011","110","Fredericksburg City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","39","34","9","73","82","47.56","41.46","10.98","89.02","488"
"2010-2011","110","Fredericksburg City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","49","22","6","71","77","63.64","28.57","7.79","92.21","516"
"2010-2011","110","Fredericksburg City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","47","30","6","77","83","56.63","36.14","7.23","92.77","499"
"2010-2011","110","Fredericksburg City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","27","29","4","56","60","45.00","48.33","6.67","93.33","497"
"2010-2011","110","Fredericksburg City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","42","34","9","76","85","49.41","40.00","10.59","89.41","497"
"2010-2011","110","Fredericksburg City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","32","28","3","60","63","50.79","44.44","4.76","95.24","512"
"2010-2011","111","Galax City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","27","23","9","50","59","45.76","38.98","15.25","84.75","483"
"2010-2011","111","Galax City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","34","24","5","58","63","53.97","38.10","7.94","92.06","501"
"2010-2011","111","Galax City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","29","29","6","58","64","45.31","45.31","9.38","90.63","503"
"2010-2011","111","Galax City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","25","31","11","56","67","37.31","46.27","16.42","83.58","472"
"2010-2011","111","Galax City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","38","21","7","59","66","57.58","31.82","10.61","89.39","499"
"2010-2011","111","Galax City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","39","19","3","58","61","63.93","31.15","4.92","95.08","507"
"2010-2011","35","Giles County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","76","63","26","139","165","46.06","38.18","15.76","84.24","483"
"2010-2011","35","Giles County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","64","106","27","170","197","32.49","53.81","13.71","86.29","476"
"2010-2011","35","Giles County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","67","96","26","163","189","35.45","50.79","13.76","86.24","471"
"2010-2011","35","Giles County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","59","86","24","145","169","34.91","50.89","14.20","85.80","474"
"2010-2011","35","Giles County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","47","82","30","129","159","29.56","51.57","18.87","81.13","465"
"2010-2011","35","Giles County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","67","89","32","156","188","35.64","47.34","17.02","82.98","469"
"2010-2011","36","Gloucester County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","166","155","42","321","363","45.73","42.70","11.57","88.43","484"
"2010-2011","36","Gloucester County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","126","161","21","287","308","40.91","52.27","6.82","93.18","495"
"2010-2011","36","Gloucester County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","187","173","26","360","386","48.45","44.82","6.74","93.26","487"
"2010-2011","36","Gloucester County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","160","176","27","336","363","44.08","48.48","7.44","92.56","491"
"2010-2011","36","Gloucester County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","133","180","31","313","344","38.66","52.33","9.01","90.99","487"
"2010-2011","36","Gloucester County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","123","198","18","321","339","36.28","58.41","5.31","94.69","490"
"2010-2011","37","Goochland County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","77","54","8","131","139","55.40","38.85","5.76","94.24","504"
"2010-2011","37","Goochland County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","67","56","6","123","129","51.94","43.41","4.65","95.35","508"
"2010-2011","37","Goochland County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","70","48","1","118","119","58.82","40.34",".84","99.16","508"
"2010-2011","37","Goochland County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","78","55","4","133","137","56.93","40.15","2.92","97.08","510"
"2010-2011","37","Goochland County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","84","52","4","136","140","60.00","37.14","2.86","97.14","508"
"2010-2011","37","Goochland County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","91","33","0","124","124","73.39","26.61",".00","100.00","527"
"2010-2011","38","Grayson County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","43","50","29","93","122","35.25","40.98","23.77","76.23","461"
"2010-2011","38","Grayson County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","41","51","19","92","111","36.94","45.95","17.12","82.88","469"
"2010-2011","38","Grayson County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","42","72","15","114","129","32.56","55.81","11.63","88.37","477"
"2010-2011","38","Grayson County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","47","73","17","120","137","34.31","53.28","12.41","87.59","470"
"2010-2011","38","Grayson County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","52","73","14","125","139","37.41","52.52","10.07","89.93","475"
"2010-2011","38","Grayson County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","65","68","20","133","153","42.48","44.44","13.07","86.93","480"
"2010-2011","39","Greene County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","58","79","33","137","170","34.12","46.47","19.41","80.59","465"
"2010-2011","39","Greene County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","49","90","25","139","164","29.88","54.88","15.24","84.76","474"
"2010-2011","39","Greene County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","70","78","27","148","175","40.00","44.57","15.43","84.57","473"
"2010-2011","39","Greene County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","71","82","30","153","183","38.80","44.81","16.39","83.61","475"
"2010-2011","39","Greene County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","56","72","18","128","146","38.36","49.32","12.33","87.67","483"
"2010-2011","39","Greene County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","86","82","13","168","181","47.51","45.30","7.18","92.82","492"
"2010-2011","40","Greensville County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","26","25","6","51","57","45.61","43.86","10.53","89.47","494"
"2010-2011","40","Greensville County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","19","23","3","42","45","42.22","51.11","6.67","93.33","502"
"2010-2011","40","Greensville County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","13","21","7","34","41","31.71","51.22","17.07","82.93","470"
"2010-2011","40","Greensville County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","21","16","3","37","40","52.50","40.00","7.50","92.50","501"
"2010-2011","40","Greensville County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","12","27","8","39","47","25.53","57.45","17.02","82.98","459"
"2010-2011","40","Greensville County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","26","31","6","57","63","41.27","49.21","9.52","90.48","481"
"2010-2011","41","Halifax County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","94","100","24","194","218","43.12","45.87","11.01","88.99","487"
"2010-2011","41","Halifax County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","115","65","23","180","203","56.65","32.02","11.33","88.67","503"
"2010-2011","41","Halifax County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","82","141","14","223","237","34.60","59.49","5.91","94.09","483"
"2010-2011","41","Halifax County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","88","100","35","188","223","39.46","44.84","15.70","84.30","477"
"2010-2011","41","Halifax County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","92","83","43","175","218","42.20","38.07","19.72","80.28","472"
"2010-2011","41","Halifax County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","92","81","24","173","197","46.70","41.12","12.18","87.82","485"
"2010-2011","112","Hampton City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","180","178","58","358","416","43.27","42.79","13.94","86.06","475"
"2010-2011","112","Hampton City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","176","178","35","354","389","45.24","45.76","9.00","91.00","491"
"2010-2011","112","Hampton City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","133","200","84","333","417","31.89","47.96","20.14","79.86","459"
"2010-2011","112","Hampton City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","170","200","51","370","421","40.38","47.51","12.11","87.89","482"
"2010-2011","112","Hampton City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","114","236","52","350","402","28.36","58.71","12.94","87.06","471"
"2010-2011","112","Hampton City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","185","216","28","401","429","43.12","50.35","6.53","93.47","494"
"2010-2011","42","Hanover County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","593","378","86","971","1,057","56.10","35.76","8.14","91.86","501"
"2010-2011","42","Hanover County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","686","396","57","1,082","1,139","60.23","34.77","5.00","95.00","513"
"2010-2011","42","Hanover County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","622","488","48","1,110","1,158","53.71","42.14","4.15","95.85","503"
"2010-2011","42","Hanover County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","634","515","77","1,149","1,226","51.71","42.01","6.28","93.72","505"
"2010-2011","42","Hanover County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","526","595","67","1,121","1,188","44.28","50.08","5.64","94.36","493"
"2010-2011","42","Hanover County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","652","467","70","1,119","1,189","54.84","39.28","5.89","94.11","502"
"2010-2011","113","Harrisonburg City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","63","51","23","114","137","45.99","37.23","16.79","83.21","475"
"2010-2011","113","Harrisonburg City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","63","74","15","137","152","41.45","48.68","9.87","90.13","491"
"2010-2011","113","Harrisonburg City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","67","59","23","126","149","44.97","39.60","15.44","84.56","474"
"2010-2011","113","Harrisonburg City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","83","61","30","144","174","47.70","35.06","17.24","82.76","487"
"2010-2011","113","Harrisonburg City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","58","75","21","133","154","37.66","48.70","13.64","86.36","486"
"2010-2011","113","Harrisonburg City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","75","71","15","146","161","46.58","44.10","9.32","90.68","495"
"2010-2011","43","Henrico County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","899","596","123","1,495","1,618","55.56","36.84","7.60","92.40","504"
"2010-2011","43","Henrico County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","923","658","93","1,581","1,674","55.14","39.31","5.56","94.44","513"
"2010-2011","43","Henrico County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","912","724","77","1,636","1,713","53.24","42.27","4.50","95.50","501"
"2010-2011","43","Henrico County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","942","581","125","1,523","1,648","57.16","35.25","7.58","92.42","507"
"2010-2011","43","Henrico County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","917","615","104","1,532","1,636","56.05","37.59","6.36","93.64","510"
"2010-2011","43","Henrico County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","932","605","91","1,537","1,628","57.25","37.16","5.59","94.41","511"
"2010-2011","44","Henry County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","156","126","40","282","322","48.45","39.13","12.42","87.58","488"
"2010-2011","44","Henry County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","190","106","33","296","329","57.75","32.22","10.03","89.97","504"
"2010-2011","44","Henry County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","141","188","17","329","346","40.75","54.34","4.91","95.09","492"
"2010-2011","44","Henry County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","154","133","39","287","326","47.24","40.80","11.96","88.04","486"
"2010-2011","44","Henry County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","176","133","29","309","338","52.07","39.35","8.58","91.42","494"
"2010-2011","44","Henry County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","150","144","19","294","313","47.92","46.01","6.07","93.93","494"
"2010-2011","45","Highland County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","4","5","2","9","11","36.36","45.45","18.18","81.82","481"
"2010-2011","45","Highland County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","8","5","1","13","14","57.14","35.71","7.14","92.86","514"
"2010-2011","45","Highland County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","7","8","0","15","15","46.67","53.33",".00","100.00","488"
"2010-2011","45","Highland County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","9","8","1","17","18","50.00","44.44","5.56","94.44","493"
"2010-2011","45","Highland County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","6","8","3","14","17","35.29","47.06","17.65","82.35","463"
"2010-2011","45","Highland County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","4","10","1","14","15","26.67","66.67","6.67","93.33","479"
"2010-2011","114","Hopewell City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","36","56","18","92","110","32.73","50.91","16.36","83.64","466"
"2010-2011","114","Hopewell City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","29","68","12","97","109","26.61","62.39","11.01","88.99","481"
"2010-2011","114","Hopewell City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","32","54","2","86","88","36.36","61.36","2.27","97.73","480"
"2010-2011","114","Hopewell City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","34","59","13","93","106","32.08","55.66","12.26","87.74","476"
"2010-2011","114","Hopewell City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","20","47","16","67","83","24.10","56.63","19.28","80.72","458"
"2010-2011","114","Hopewell City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","31","60","15","91","106","29.25","56.60","14.15","85.85","472"
"2010-2011","46","Isle of Wight County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","137","86","14","223","237","57.81","36.29","5.91","94.09","507"
"2010-2011","46","Isle of Wight County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","129","87","5","216","221","58.37","39.37","2.26","97.74","519"
"2010-2011","46","Isle of Wight County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","132","107","9","239","248","53.23","43.15","3.63","96.37","505"
"2010-2011","46","Isle of Wight County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","92","118","5","210","215","42.79","54.88","2.33","97.67","496"
"2010-2011","46","Isle of Wight County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","128","123","10","251","261","49.04","47.13","3.83","96.17","498"
"2010-2011","46","Isle of Wight County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","121","120","10","241","251","48.21","47.81","3.98","96.02","502"
"2010-2011","48","King George County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","84","94","23","178","201","41.79","46.77","11.44","88.56","484"
"2010-2011","48","King George County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","76","103","15","179","194","39.18","53.09","7.73","92.27","492"
"2010-2011","48","King George County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","86","108","17","194","211","40.76","51.18","8.06","91.94","486"
"2010-2011","48","King George County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","108","81","13","189","202","53.47","40.10","6.44","93.56","505"
"2010-2011","48","King George County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","92","122","11","214","225","40.89","54.22","4.89","95.11","493"
"2010-2011","48","King George County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","106","83","9","189","198","53.54","41.92","4.55","95.45","503"
"2010-2011","50","King William County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","59","59","9","118","127","46.46","46.46","7.09","92.91","489"
"2010-2011","50","King William County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","41","69","14","110","124","33.06","55.65","11.29","88.71","483"
"2010-2011","50","King William County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","59","63","6","122","128","46.09","49.22","4.69","95.31","490"
"2010-2011","50","King William County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","47","68","13","115","128","36.72","53.13","10.16","89.84","481"
"2010-2011","50","King William County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","46","68","10","114","124","37.10","54.84","8.06","91.94","487"
"2010-2011","50","King William County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","48","59","8","107","115","41.74","51.30","6.96","93.04","490"
"2010-2011","49","King and Queen County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","14","13","0","27","27","51.85","48.15",".00","100.00","504"
"2010-2011","49","King and Queen County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","11","15","0","26","26","42.31","57.69",".00","100.00","493"
"2010-2011","49","King and Queen County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","5","22","2","27","29","17.24","75.86","6.90","93.10","473"
"2010-2011","49","King and Queen County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","2","16","4","18","22","9.09","72.73","18.18","81.82","444"
"2010-2011","49","King and Queen County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","13","14","1","27","28","46.43","50.00","3.57","96.43","484"
"2010-2011","49","King and Queen County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","7","17","3","24","27","25.93","62.96","11.11","88.89","473"
"2010-2011","51","Lancaster County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","24","17","2","41","43","55.81","39.53","4.65","95.35","507"
"2010-2011","51","Lancaster County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","29","17","1","46","47","61.70","36.17","2.13","97.87","507"
"2010-2011","51","Lancaster County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","22","21","2","43","45","48.89","46.67","4.44","95.56","509"
"2010-2011","51","Lancaster County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","21","13","7","34","41","51.22","31.71","17.07","82.93","491"
"2010-2011","51","Lancaster County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","32","15","4","47","51","62.75","29.41","7.84","92.16","512"
"2010-2011","51","Lancaster County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","27","14","0","41","41","65.85","34.15",".00","100.00","521"
"2010-2011","52","Lee County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","104","97","47","201","248","41.94","39.11","18.95","81.05","477"
"2010-2011","52","Lee County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","110","119","36","229","265","41.51","44.91","13.58","86.42","477"
"2010-2011","52","Lee County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","85","145","26","230","256","33.20","56.64","10.16","89.84","477"
"2010-2011","52","Lee County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","105","97","19","202","221","47.51","43.89","8.60","91.40","493"
"2010-2011","52","Lee County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","110","114","22","224","246","44.72","46.34","8.94","91.06","484"
"2010-2011","52","Lee County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","87","144","20","231","251","34.66","57.37","7.97","92.03","476"
"2010-2011","137","Lexington City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","17","11","3","28","31","54.84","35.48","9.68","90.32","488"
"2010-2011","137","Lexington City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","31","19","5","50","55","56.36","34.55","9.09","90.91","515"
"2010-2011","137","Lexington City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","22","17","4","39","43","51.16","39.53","9.30","90.70","494"
"2010-2011","137","Lexington City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","29","15","1","44","45","64.44","33.33","2.22","97.78","527"
"2010-2011","137","Lexington City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","37","13","5","50","55","67.27","23.64","9.09","90.91","511"
"2010-2011","137","Lexington City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","28","13","1","41","42","66.67","30.95","2.38","97.62","531"
"2010-2011","53","Loudoun County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","1,713","943","297","2,656","2,953","58.01","31.93","10.06","89.94","503"
"2010-2011","53","Loudoun County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","1,512","1,223","164","2,735","2,899","52.16","42.19","5.66","94.34","510"
"2010-2011","53","Loudoun County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","1,543","1,163","163","2,706","2,869","53.78","40.54","5.68","94.32","498"
"2010-2011","53","Loudoun County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","1,625","1,002","121","2,627","2,748","59.13","36.46","4.40","95.60","513"
"2010-2011","53","Loudoun County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","1,645","1,050","105","2,695","2,800","58.75","37.50","3.75","96.25","515"
"2010-2011","53","Loudoun County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","1,563","1,034","77","2,597","2,674","58.45","38.67","2.88","97.12","514"
"2010-2011","54","Louisa County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","117","93","49","210","259","45.17","35.91","18.92","81.08","477"
"2010-2011","54","Louisa County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","131","87","38","218","256","51.17","33.98","14.84","85.16","489"
"2010-2011","54","Louisa County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","88","137","26","225","251","35.06","54.58","10.36","89.64","480"
"2010-2011","54","Louisa County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","100","86","27","186","213","46.95","40.38","12.68","87.32","488"
"2010-2011","54","Louisa County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","102","106","36","208","244","41.80","43.44","14.75","85.25","473"
"2010-2011","54","Louisa County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","108","129","25","237","262","41.22","49.24","9.54","90.46","477"
"2010-2011","55","Lunenburg County","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","28","14","10","42","52","53.85","26.92","19.23","80.77","486"
"2010-2011","55","Lunenburg County","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","44","30","5","74","79","55.70","37.97","6.33","93.67","497"
"2010-2011","55","Lunenburg County","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","28","35","4","63","67","41.79","52.24","5.97","94.03","488"
"2010-2011","55","Lunenburg County","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","29","29","11","58","69","42.03","42.03","15.94","84.06","473"
"2010-2011","55","Lunenburg County","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","27","20","4","47","51","52.94","39.22","7.84","92.16","488"
"2010-2011","55","Lunenburg County","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","32","20","5","52","57","56.14","35.09","8.77","91.23","493"
"2010-2011","115","Lynchburg City","English:Reading","White, not of Hispanic origin","Grade 3","SOL","English Reading","128","71","11","199","210","60.95","33.81","5.24","94.76","515"
"2010-2011","115","Lynchburg City","English:Reading","White, not of Hispanic origin","Grade 4","SOL","English Reading","145","60","19","205","224","64.73","26.79","8.48","91.52","514"
"2010-2011","115","Lynchburg City","English:Reading","White, not of Hispanic origin","Grade 5","SOL","English Reading","117","115","16","232","248","47.18","46.37","6.45","93.55","501"
"2010-2011","115","Lynchburg City","English:Reading","White, not of Hispanic origin","Grade 6","SOL","English Reading","123","79","17","202","219","56.16","36.07","7.76","92.24","505"
"2010-2011","115","Lynchburg City","English:Reading","White, not of Hispanic origin","Grade 7","SOL","English Reading","122","86","13","208","221","55.20","38.91","5.88","94.12","501"
"2010-2011","115","Lynchburg City","English:Reading","White, not of Hispanic origin","Grade 8","SOL","English Reading","137","96","14","233","247","55.47","38.87","5.67","94.33","504"
